日期,融资买入额,融资余额,融券卖出量,融券余量,融券余额,融资融券余额
2023-03-22,33975138391,789655461766,566705818,6578226708,57770405696,847425867462
2023-03-23,40663545338,791799900643,645260577,6631184198,59259651500,851059552143
2023-03-24,40411479676,792841223125,556275072,6512687872,58733357057,851574580182
2023-03-27,43139342595,796768269592,618706964,6526652915,58966395162,855734664754
2023-03-28,35127786654,797252237740,588539553,6539413217,58777799031,856030036771
2023-03-29,36917444239,796888526748,575699974,6492010880,59231954420,856120481168
2023-03-30,37602878950,797243830185,553843872,6375504922,58173621523,855417451708
2023-03-31,34106238293,795034645806,532623743,6306690389,57857790616,852892436422
2023-04-03,49362946517,798616296684,587049485,6320393519,59167685939,857783982623
2023-04-04,51543030759,798904170550,631367040,6376485599,59246036017,858150206567
2023-04-06,51649107415,803674047378,560812904,6441987277,60117233471,863791280849
2023-04-07,42883030721,802280042944,525022348,6372231997,60811666711,863091709655
2023-04-10,48299240663,801981114346,597722416,6388492565,60038159884,862019274230
2023-04-11,39861394451,801692525018,636039742,6311194939,60045128240,861737653258
2023-04-12,46060362771,804889674276,631620656,6405359025,60951032566,865840706842
2023-04-13,42232410183,803802923593,623867131,6424120762,60479722651,864282646244
2023-04-14,43041935099,802768804602,597005094,6404991109,61974404427,864743209029
2023-04-17,46609728811,804682524065,685972707,6523128219,62688374810,867370898875
2023-04-18,42381170767,804908546312,673123706,6619408306,62847354366,867755900678
2023-04-19,44363451113,805311386298,639965435,6653688732,63492538974,868803925272
2023-04-20,46624192858,807839232663,617181291,6618087392,64777027195,872616259858
2023-04-21,45923860618,804442630750,658973627,6604522077,62362398763,866805029513
2023-04-24,37498242845,805078300023,593894642,6559367383,61044949011,866123249034
2023-04-25,38934629730,801483664728,660357332,6451599086,59699301593,861182966321
2023-04-26,38340974485,798837650589,653063191,6462714487,59326186421,858163837010
2023-04-27,37212492014,796676029935,625056460,6466951539,60041536638,856717566573
2023-04-28,40755540950,791218147988,637608900,6443717077,60737828997,851955976985
2023-05-04,45694907696,795839338310,631752554,6594431587,60838163313,856677501623
2023-05-05,40232453981,793879016645,595780484,6576217765,60387059542,854266076187
2023-05-08,48370404576,798372769570,750396191,6727009409,61872780224,860245549794
2023-05-09,55860294017,800169991423,772312655,6851113100,61964448683,862134440106
2023-05-10,40209797332,801598265500,692326610,6823253684,61915233321,863513498821
2023-05-11,32184905589,801209857357,593832834,6796949139,61877251778,863087109135
2023-05-12,29534685922,798267472951,615977834,6777541652,61282813098,859550286049
2023-05-15,35632057054,799775256756,649560080,6770114736,62185354765,861960611521
2023-05-16,29918961732,798441709558,631599355,6811596862,62462633003,860904342561
2023-05-17,27656510917,799104757554,578935447,6709915512,61965826648,861070584202
2023-05-18,31303458484,800333234607,655316528,6781272394,62162336558,862495571165
2023-05-19,30208952640,798990859126,618034297,6672384075,62054337253,861045196379
2023-05-22,27045233953,797939206150,657810482,6720725557,61745906391,859685112541
2023-05-23,25759027666,797617811068,601601928,6672654451,60161537878,857779348946
2023-05-24,28861751329,798521240902,648214269,6653561331,59816960224,858338201126
2023-05-25,28264242706,798781795051,673615885,6575370800,59557453096,858339248147
2023-05-26,28292151877,796563903105,719580929,6592914720,60443283278,857007186383
2023-05-29,29383052812,796322875039,655800096,6649903361,60648589648,856971464687
2023-05-30,30329812566,796022808390,693295501,6698911465,61457780501,857480588891
2023-05-31,28420628810,796016352690,694906444,6705768233,61709130779,857725483469
2023-06-01,32505924160,796618537929,696119679,6728329099,61712279227,858330817156
2023-06-02,29398140318,793763018085,670445631,6745813522,61496845684,855259863769
2023-06-05,27997486124,794800775064,567402067,6722682386,61480105606,856280880670
2023-06-06,29246709768,793531616301,698591593,6781770763,59520867169,853052483470
2023-06-07,24692557493,792864051105,637279393,6766991827,59107795660,851971846765
2023-06-08,26119135041,791651918244,734547797,6812621658,58699994282,850351912526
2023-06-09,27747941908,789638708164,718946579,6798375497,59662343427,849301051591
2023-06-12,30227755249,791473411003,624105592,6790344251,59169026164,850642437167
2023-06-13,29236899642,790865774379,659897308,6743033321,59773830620,850639604999
2023-06-14,32449376010,790676904593,674289023,6755156616,60369429201,851046333794
2023-06-15,36104897686,790327545076,654285824,6718067687,61008608635,851336153711
2023-06-16,35841902523,788591168297,675672112,6703101055,62436774101,851027942398
2023-06-19,38313085520,789971120399,597538838,6590359420,62313380941,852284501340
2023-06-20,37134539992,791093597800,616416340,6526189753,62318950358,853412548158
2023-06-21,30950449122,787037186941,728145047,6566863145,60099376043,847136562984
2023-06-26,30325997922,787712188223,709987220,6598785642,58550600026,846262788249
2023-06-27,25712321340,787120957421,638480207,6634316390,59255026913,846375984334
2023-06-28,27264386632,786231800629,645328552,6639392901,59223754768,845455555397
2023-06-29,26514129575,786410667420,640860826,6710839263,59665190822,846075858242
2023-06-30,27309997850,783226088823,610419746,6713214002,60532458737,843758547560
2023-07-03,33142995173,783998849919,645274147,6719510382,60694315544,844693165463
2023-07-04,31065237733,783971478800,654432666,6751215484,61733754443,845705233243
2023-07-05,27901681283,784278132120,645276124,6886346892,61995322065,846273454185
2023-07-06,25489623661,784261635891,552004774,6866410932,62096603149,846358239040
2023-07-07,23780680733,782502584946,595189578,6841675472,61689934823,844192519769
2023-07-10,23627925678,783201237762,544609088,6822868946,61358467624,844559705386
2023-07-11,24097731300,782571583256,608074478,6751370882,61672441528,844244024784
2023-07-12,28379473517,781051055987,667959045,6827038558,60874165157,841925221144
2023-07-13,28537501080,779455604465,665165547,6815261944,61102102664,840557707129
2023-07-14,28721906589,778136066520,543301666,6751422032,60909876712,839045943232
2023-07-17,25678526228,779020474911,553361549,6721647890,59703433738,838723908649
2023-07-18,23390547536,778981466192,565022353,6696393995,59143200072,838124666264
2023-07-19,21878511579,779459367022,578551497,6680897557,58794293689,838253660711
2023-07-20,23042192695,777341748149,580270781,6685774085,57795486621,835137234770
2023-07-21,20106894775,775360683356,584435949,6661480499,57195874443,832556557799
2023-07-24,18550144734,774175758666,521735132,6661748047,56921495191,831097253857
2023-07-25,32276344452,773496328990,761737005,6835043873,58601983217,832098312207
2023-07-26,25681636877,773033707971,696066918,6945425837,58865277626,831898985597
2023-07-27,25967721907,772815264336,700983884,6997680271,58697129495,831512393831
2023-07-28,36894571498,771738791954,818521998,7086527432,60195147126,831933939080
2023-07-31,45069008200,776335930356,787970676,7196003369,60840249445,837176179801
2023-08-01,35832435929,777008041989,860567569,7325966779,61491153861,838499195850
2023-08-02,33915538813,779271737175,718422071,7247923890,61246905070,840518642245
2023-08-03,34379293146,780671615824,814939394,7398242835,62330402651,843002018475
2023-08-04,47526074267,781347963660,811411080,7405135640,62977782149,844325745809
2023-08-07,34366525704,783981992071,604651884,7247442363,61794678772,845776670843
2023-08-08,30828951387,784534538648,657405465,7217658677,61372279546,845906818194
2023-08-09,25263051483,783843970802,580085124,7117034835,60097815139,843941785941
2023-08-10,26094597384,783945120737,578240029,7024408387,59768273625,843713394362
2023-08-11,28238197927,781024673066,679246736,7034659080,58433107190,839457780256
2023-08-14,25662204082,781410434854,633476916,6951828692,57172079393,838582514247
2023-08-15,23697522419,781100855178,716741066,6991364386,56831724960,837932580138
2023-08-16,25095703173,780683965240,721166341,7071981412,56699127170,837383092410
2023-08-17,26636484545,781341249849,715603038,7098494381,57493285938,838834535787
2023-08-18,25801202257,779488941864,664566443,7099946772,56621151764,836110093628
2023-08-21,23882923493,780702810581,675183820,7082422894,55797012206,836499822787
2023-08-22,27867998132,780859067794,826637201,7212255862,56590958454,837450026248
2023-08-23,22505466510,779374566390,661290741,7165104341,55164783758,834539350148
2023-08-24,26009671985,778732166498,819172062,7298350867,55988228117,834720394615
2023-08-25,22471393772,774247931274,727187824,7334807275,55596569025,829844500299
2023-08-28,46377734261,777230010240,951613191,7459922641,57140508458,834370518698
2023-08-29,37895869684,779967475132,851648742,7398373331,58961217192,838928692324
2023-08-30,34761629931,780209182682,829591121,7439031893,59770424147,839979606829
2023-08-31,28356604185,779233172137,712465336,7346314773,59736019304,838969191441
2023-09-01,26020640275,776763712757,726404520,7392453177,60094445978,836858158735
2023-09-04,32557057183,779105502412,811260904,7458473482,60606130806,839711633218
2023-09-05,28888542387,780337204683,802980767,7487161470,60353395951,840690600634
2023-09-06,27574201748,781718041569,817678502,7516853427,60796219422,842514260991
2023-09-07,26026072315,780891295406,812189783,7492672762,59158092130,840049387536
2023-09-08,22652805578,779001626762,741661606,7431661129,59271606656,838273233418
2023-09-11,42768600735,790974243568,887410346,7549806859,60017785665,850992029233
2023-09-12,29658910266,794765813108,610633275,7481885863,59182552820,853948365928
2023-09-13,29096993798,797851219031,789161189,7530491193,58601174318,856452393349
2023-09-14,25936130265,798244489927,774244053,7574484558,58255454054,856499943981
2023-09-15,30769751911,799408861556,718572540,7494750107,58145446321,857554307877
2023-09-18,27778181647,801762703001,727715296,7404445539,57888188698,859650891699
2023-09-19,23726909214,801588926746,756797457,7354549532,57419729950,859008656696
2023-09-20,21214744065,801652657829,639706111,7274828434,56434452946,858087110775
2023-09-21,21463901693,802121565764,628790638,7218682429,55808293282,857929859046
2023-09-22,30926857859,801602446146,735951864,7214266710,56778317878,858380764024
2023-09-25,27936536825,802975697974,528474182,7133084506,55776964564,858752662538
2023-09-26,25141302430,802938147537,485045777,6971845444,54825088132,857763235669
2023-09-27,28066670412,803746732205,429570391,6608977158,53691091197,857437823402
2023-09-28,25070351348,795595784222,222699275,6064997165,51567951384,847163735606
2023-10-09,31026807036,801690693064,638175528,6406245441,52167693557,853858386621
2023-10-10,28987732976,804714607611,570177585,6527426661,52654038692,857368646303
2023-10-11,27426197596,805880232519,541318738,6604904635,53688341916,859568574435
2023-10-12,30949713639,807184297945,634947327,6729549837,55577268925,862761566870
2023-10-13,29329088805,806592107132,522298111,6624999039,55268601453,861860708585
2023-10-16,30015373918,808650956659,753050945,6761954222,54786990061,863437946720
2023-10-17,28112136967,808425392961,666923556,6806979793,54697040599,863122433560
2023-10-18,29205025279,808695220942,712156699,6909006000,53725264325,862420485267
2023-10-19,35291086782,811376046151,684283695,6906995737,53008332396,864384378547
2023-10-20,27545803688,811513004395,649035617,6763824897,51553777429,863066781824
2023-10-23,29433755708,812395870791,793497220,6766191756,50459523408,862855394199
2023-10-24,29727480244,812882427571,825373171,6815814422,51279651643,864162079214
2023-10-25,32556976870,812961564203,794066469,6858887000,50997107570,863958671773
2023-10-26,29226926405,812505287117,813233916,6848240198,51341454402,863846741519
2023-10-27,35137777511,810232952483,885235712,6913055395,52171102204,862404054687
2023-10-30,40970282041,814889500260,769395563,6928500667,52973852374,867863352634
2023-10-31,34298968475,815527162949,599748869,6858045305,52362228119,867889391068
2023-11-01,31387603044,817813626569,616424618,6791417840,51482447353,869296073922
2023-11-02,26714426048,815965385343,658174086,6760168686,50496059895,866461445238
2023-11-03,29166742789,813165051421,648598722,6582309527,50643380127,863808431548
2023-11-06,46913687849,819327277875,752201988,6583149128,51607444241,870934722116
2023-11-07,40021854210,821526092866,732267472,6668907721,51887739496,873413832362
2023-11-08,42089212839,824632593494,723579358,6683928462,51699478096,876332071590
2023-11-09,37467347520,825047825135,720348904,6669321257,50502775445,875550600580
2023-11-10,33882915945,825422662790,783108381,6697656900,50702207206,876124869996
2023-11-13,32915456773,827991882641,689623309,6727584337,50425505882,878417388523
2023-11-14,36829160734,830372804413,746686219,6745516685,51276969641,881649774054
2023-11-15,41489944223,832357807380,735193766,6750238597,51870286391,884228093771
2023-11-16,32344869758,832022057391,708274093,6762178439,51583188706,883605246097
2023-11-17,30706446043,831975601530,663821058,6755454590,51309672856,883285274386
2023-11-20,35675068879,835268167806,733483623,6807208709,51537531307,886805699113
2023-11-21,36842645926,834331560086,706650244,6811555719,51250543205,885582103291
2023-11-22,31034786402,834746932505,701803147,6800715568,50635716749,885382649254
2023-11-23,29310386670,834956462548,751553947,6826723296,51399752701,886356215249
2023-11-24,26389133440,832718672134,844813331,6987094074,51039996603,883758668737
2023-11-27,30123304713,833404572997,803006661,7028302432,51054322129,884458895126
2023-11-28,27508882284,833294508080,664222044,7020418077,50912389246,884206897326
2023-11-29,28369174281,833655196071,729389772,7020677342,50978629037,884633825108
2023-11-30,26216899060,832885252348,820714933,7143611907,51375066115,884260318463
2023-12-01,28508786681,832924455327,726287096,7078876734,50741128245,883665583572
2023-12-04,29573227789,834106455014,661439112,7078061077,49543704470,883650159484
2023-12-05,28417475647,834215113904,782555346,7154203297,48318510180,882533624084
2023-12-06,26561339651,834714468180,696800656,7051604712,47895124348,882609592528
2023-12-07,27629671643,836082635421,727193888,7034484282,48093447697,884176083118
2023-12-08,29866100296,834523805754,722600730,7034435713,48635304818,883159110572
2023-12-11,34164787437,835600321392,787004271,6922433973,49060818758,884661140150
2023-12-12,29131798775,836375013527,759280756,6928950244,49433149957,885808163484
2023-12-13,28989397051,837709803552,722237731,6896794131,48906147272,886615950824
2023-12-14,26518112052,837215537839,774208650,6841065631,48636851306,885852389145
2023-12-15,27353561599,837463560463,864957567,6847838055,47865813927,885329374390
2023-12-18,24246262686,836399914567,764686554,6815286211,46851424356,883251338923
2023-12-19,24266150549,836972616963,827745496,6757122251,46322684348,883295301311
2023-12-20,23313653463,834594703843,787462551,6776168571,46080161668,880674865511
2023-12-21,27656443949,834932767439,831406802,6790648178,46307444297,881240211736
2023-12-22,27869079433,831897728706,784362212,6778478693,45963532338,877861261044
2023-12-25,20549828148,831537266706,546761128,6700390714,45877114191,877414380897
2023-12-26,21230746202,830156676857,706717229,6760876567,45719062783,875875739640
2023-12-27,22503311293,830639021091,743731215,6679123258,46014742026,876653763117
2023-12-28,36621383591,832611883792,942008014,6691976655,46741755671,879353639463
2023-12-29,28232657031,828481994098,727695390,6536204679,46422445265,874904439363
2024-01-02,29195568421,831142083711,750255986,6433706020,45410602806,876552686517
2024-01-03,25897354208,830994385460,738140821,6462211120,45247507550,876241893010
2024-01-04,23266378224,832128138742,781898133,6512928280,45059080779,877187219521
2024-01-05,25073487249,828709528427,823692191,6596241529,44597581484,873307109911
2024-01-08,23302087686,828972334142,885529774,6662116273,43706321644,872678655786
2024-01-09,22313020121,826897619326,969865539,6768605717,44175523085,871073142411
2024-01-10,21436155506,825873985989,852812795,6799798454,43836603508,869710589497
2024-01-11,24883034044,826638502547,868170996,6772029359,44165915016,870804417563
2024-01-12,21746731504,823748027298,793319581,6770998598,43981742694,867729769992
2024-01-15,20414361121,824041494146,754958865,6755764021,43414705673,867456199819
2024-01-16,22594152644,822191705187,961951768,6806837108,43792314072,865984019259
2024-01-17,23733984762,822893295095,930730296,6889330622,42864483526,865757778621
2024-01-18,31033922602,819022418564,1191892679,7075842858,43743457679,862765876243
2024-01-19,21406253320,815717641554,987421448,7145136062,43641546854,859359188408
2024-01-22,25940316396,809296563322,1176850440,7319333400,42027262985,851323826307
2024-01-23,24325476838,807032444057,1150648645,7367950392,42650470550,849682914607
2024-01-24,30879941897,805944834168,1103729459,7355279642,43796442043,849741276211
2024-01-25,39875087135,807617147167,1077650526,7369507785,45044878084,852662025251
2024-01-26,34089738562,804655756758,1006450261,7393639254,44760212058,849415968816
2024-01-29,33957628068,804126169828,1075371390,7427769815,43966861535,848093031363
2024-01-30,25135818944,800244506696,1072446222,7469862085,43161008811,843405515507
2024-01-31,26596924448,792490224505,1114919031,7415661118,41854391113,834344615618
2024-02-01,23797159789,786837967330,1112715245,7370454805,41504939551,828342906881
2024-02-02,28684024456,773647722879,1197943572,7382118412,40313612473,813961335352
2024-02-05,27857969922,755217822166,1140633756,7259430509,38803444667,794021266833
2024-02-06,32043133758,748333302910,700566712,6487040795,37548157624,785881460534
2024-02-07,33232393244,742019354720,120529470,5007372088,32891278166,774910632886
2024-02-08,35190425576,732814563056,57500920,4175199234,29120638569,761935201625
2024-02-19,40902856789,740227803446,371716649,4353112447,28853217759,769081021205
2024-02-20,33127613736,742793395834,184501037,4403353397,28874293217,771667689051
2024-02-21,47273390801,745300060748,101476106,4197553262,28125461497,773425522245
2024-02-22,36574487598,747723231736,129071042,4213458434,28159430779,775882662515
2024-02-23,39613584516,749492807896,165464633,4247903175,27870603513,777363411409
2024-02-26,43731208040,754228891893,181695800,4304263135,27784889235,782013781128
2024-02-27,44431228956,759679567384,126452413,4295910175,28385008122,788064575506
2024-02-28,58492758704,761394539302,290605861,4414909123,27646791263,789041330565
2024-02-29,45878328446,763588251469,199487245,4372310303,27843526952,791431778421
2024-03-01,47375546931,763998784017,147215361,4352350699,27691499572,791690283589
2024-03-04,48420191655,767875774743,200875641,4397912709,27610007618,795485782361
2024-03-05,44477870163,765543467209,255352738,4569455385,27798586934,793342054143
2024-03-06,42641805014,767831575541,129282334,4567468202,27738249824,795569825365
2024-03-07,43297222365,767238154523,206658019,4663352975,27268107732,794506262255
2024-03-08,36949965055,767076407729,153176798,4715375285,27443459517,794519867246
2024-03-11,47020015883,771735920375,139442007,4751604338,27937045759,799672966134
2024-03-12,52686299779,775628762488,125836717,4623995746,27694074481,803322836969
2024-03-13,47125026254,779391222769,134966072,4519202177,27172746150,806563968919
2024-03-14,43315267725,780046280509,178002808,4593074411,26940565263,806986845772
2024-03-15,38221228368,778595728857,149930893,4589424496,26774876332,805370605189
2024-03-18,53698389164,785238788824,163786111,4648936020,27083940081,812322728905
2024-03-19,46278644162,788123561308,159688068,4698957883,26802933248,814926494556
2024-03-20,41769942422,791579255249,125836400,4662225667,26722992911,818302248160
2024-03-21,45538216304,794558886114,158795872,4714793060,26830154459,821389040573
2024-03-22,44968010049,792367700490,130874597,4728533121,26412533422,818780233912
2024-03-25,40484856961,791901990178,131253764,4758836938,26202829592,818104819770
2024-03-26,35436531299,791648382622,126871414,4752651569,25972767843,817621150465
2024-03-27,32337974114,790056026671,152830038,4798026516,25531221456,815587248127
2024-03-28,36728249109,791483877673,154125840,4804857146,25909897964,817393775637
2024-03-29,34329555286,788604704752,192167038,4857273397,26118323697,814723028449
2024-04-01,42726662736,791941850462,137553701,4825088754,26457839082,818399689544
2024-04-02,36929980382,792650902165,149411810,4874843721,26720574858,819371477023
2024-04-03,35378996861,789444473453,140938594,4892075695,26597448394,816041921847
2024-04-08,38891667206,792257829262,173574868,4986819429,26692762393,818950591655
2024-04-09,30585233897,792537585653,174955546,5048100660,27002333077,819539918730
2024-04-10,31857334422,791062513076,161785903,5129580715,26963626351,818026139427
2024-04-11,31868581207,790606930947,44179298,5024353370,26428195175,817035126122
2024-04-12,32979859476,789517214620,118151368,5041393831,25773627937,815290842557
2024-04-15,39853695676,788882659697,167985303,5098224252,25994263645,814876923342
2024-04-16,36213135095,786232639980,180053456,5033845495,24920280424,811152920404
2024-04-17,38002981515,788806155953,153178448,5059895583,25877156039,814683311992
2024-04-18,41268741463,790046778078,107240550,4933651286,25743059314,815789837392
2024-04-19,37187702499,787930724525,97865237,4822570825,25360290263,813291014788
2024-04-22,33866268427,787929072445,166616336,4885610593,25444488944,813373561389
2024-04-23,30304643759,786254233863,106612604,4911565816,25457535011,811711768874
2024-04-24,30058606880,785321617854,128027729,4924790462,25730904228,811052522082
2024-04-25,29751886288,784558673597,108872115,4874814333,25658746452,810217420049
2024-04-26,48587088516,783866647546,121484902,4699978087,25478855674,809345503220
2024-04-29,56453752476,787327315790,103370997,4530393491,25470171833,812797487623
2024-04-30,42485621736,779461836084,142818620,4516250354,24810526123,804272362207
2024-05-06,52994941975,787790499055,119077872,4517824744,25334735204,813125234259
2024-05-07,42060624381,789311964241,134464777,4542163123,25437818753,814749782994
2024-05-08,35330169622,790972569690,141762247,4578501019,25251333806,816223903496
2024-05-09,39299730074,791298030035,148020723,4632683809,25893296164,817191326199
2024-05-10,39726293307,790829373066,128551992,4634460266,25598150539,816427523605
2024-05-13,39900537685,792363204543,168801475,4693941329,25531658299,817894862842
2024-05-14,35710621652,793905998906,160915677,4757028521,25751484332,819657483238
2024-05-15,34966875338,793316171463,107486922,4763293323,25481915293,818798086756
2024-05-16,37718920735,794531737028,117304316,4776842839,25384782158,819916519186
2024-05-17,38494153123,791176970437,127001921,4800269994,25653982987,816830953424
2024-05-20,44417936252,791845812829,122894179,4779709780,25549010162,817394822991
2024-05-21,34737064026,792746660438,121804498,4777153508,25372352789,818119013227
2024-05-22,36481325607,793148030302,126158669,4814432514,25523680401,818671710703
2024-05-23,36202964351,792160302563,122916907,4793279509,25184988788,817345291351
2024-05-24,31950424266,789056561769,97167619,4736434592,24379968017,813436529786
2024-05-27,31499560603,788711455730,148889740,4779535356,24571950793,813283406523
2024-05-28,30448411795,788822130899,130694798,4749287632,24481867550,813303998449
2024-05-29,28292674505,788433019337,111085233,4787679396,24656358472,813089377809
2024-05-30,31625718180,788613622634,95621067,4782231889,24661348887,813274971521
2024-05-31,26763502562,786948396207,81115584,4730559045,24380381662,811328777869
2024-06-03,32516592452,786377890389,138895584,4746577083,24281281771,810659172160
2024-06-04,28632984786,784168558915,137304822,4763933490,24661340081,808829898996
2024-06-05,28279756551,783952108368,95132165,4741853951,24458411152,808410519520
2024-06-06,35451488862,782007095818,115232559,4711172397,23709235295,805716331113
2024-06-07,28491182922,778301107436,110675179,4516849877,22261330928,800562438364
2024-06-11,33012758982,781944510323,117452658,4483404606,22043074153,803987584476
2024-06-12,29423805378,782314849008,100667653,4480551376,21981450244,804296299252
2024-06-13,32340784920,782907000391,108712268,4473805136,21963458535,804870458926
2024-06-14,32986065555,780964504299,130259703,4436275886,21704145444,802668649743
2024-06-17,30623474138,782964014854,109571144,4392270920,21417820146,804381835000
2024-06-18,31747514080,784295044737,121478132,4329563616,21346448335,805641493072
2024-06-19,29066917833,783435205481,111097177,4289475346,21223326729,804658532210
2024-06-20,31389282481,781683922089,137563427,4310790524,21200734389,802884656478
2024-06-21,25545725515,778854571234,102865190,4297769755,21209887309,800064458543
2024-06-24,28049707057,776285059177,128067730,4275699182,20712691731,796997750908
2024-06-25,26539719303,772634470591,100583077,4238623856,20204510588,792838981179
2024-06-26,26378321273,772054530413,161342832,4288153024,20733970582,792788500995
2024-06-27,23099932421,770257844269,160877573,4300178692,20491507553,790749351822
2024-06-28,28475677753,766497289908,125220597,4266065313,20595113603,787092403511
2024-07-01,27590093082,765658553562,142450621,4311756661,20842211111,786500764673
2024-07-02,25348616384,765841762398,168087384,4385577692,20794515796,786636278194
2024-07-03,23716251361,765737695477,110399622,4342010713,20674922063,786412617540
2024-07-04,23049898752,762110030420,168199433,4392855312,20525700390,782635730810
2024-07-05,24106851721,759423798637,114776004,4392429359,20687028481,780110827118
2024-07-08,22839298891,756755681180,130482769,4416632631,20433527680,777189208860
2024-07-09,30104974336,756091803578,136715906,4413917640,20693135140,776784938718
2024-07-10,27651205220,754728176771,152636436,4452695486,20623155875,775351332646
2024-07-11,32250009426,754826838907,96596279,4337952494,20488640024,775315478931
2024-07-12,26953321817,751929369568,90767613,4321635987,20071733715,772001103283
2024-07-15,22917414714,750396440884,98502098,4319869143,19757407656,770153848540
2024-07-16,25795829835,749061682416,86310019,4303710432,19675872030,768737554446
2024-07-17,27404146944,746642183806,69772560,4279202696,19365945530,766008129336
2024-07-18,27331538360,744135145022,104154322,4264094335,19276381261,763411526283
2024-07-19,28857733940,740602433300,59016375,4218710582,19075349671,759677782971
2024-07-22,30304394857,742713939268,74171484,4155785404,18318026705,761031965973
2024-07-23,28116572045,741544599301,77063615,4088502241,17113921507,758658520808
2024-07-24,24507965431,739984379926,84532006,4022953865,16845697298,756830077224
2024-07-25,24886412565,740078516108,71391871,3983669413,16532609293,756611125401
2024-07-26,25143059459,738714451618,76557988,3962118475,16283475276,754997926894
2024-07-29,24177623124,739362322064,62460508,3904512169,15838388662,755200710726
2024-07-30,24778077714,739775335240,62888007,3802214257,15364764559,755140099799
2024-07-31,41682325954,741896882387,70137040,3622390432,15234985742,757131868129
2024-08-01,33489019778,742793992998,50109030,3406907316,14453737431,757247730429
2024-08-02,29893724044,741359830054,49210082,3303398967,13801109289,755160939343
2024-08-05,33165632858,739818172372,76719081,3191132223,13010398738,752828571110
2024-08-06,28257435391,740775446219,56586572,3059599461,12556026506,753331472725
2024-08-07,23994041058,740538204386,63208933,2927009452,12156766676,752694971062
2024-08-08,24869752398,740311931631,61378244,2769058740,11703627968,752015559599
2024-08-09,22637176301,739820558982,53384990,2604698100,11152556950,750973115932
2024-08-12,18273999796,739294913283,45564854,2443118188,10594752061,749889665344
2024-08-13,19407391033,739609113886,53725153,2406569194,10356393583,749965507469
2024-08-14,18482553528,739725384912,36405138,2343847928,9833758438,749559143350
2024-08-15,23829253343,738235739847,58952053,2298557906,9598747967,747834487814
2024-08-16,21552407838,736117355213,42163826,2195312023,9304661282,745422016495
2024-08-19,22502539348,735845825682,50054532,2155215324,9001213787,744847039469
2024-08-20,22336528345,735749560342,58889538,2161085443,8759272747,744508833089
2024-08-21,17743979780,735199955823,35352348,2136837356,8533857414,743733813237
2024-08-22,20410139406,732035606499,55995842,2111136605,8266743028,740302349527
2024-08-23,18317904216,729197010072,29460226,2070886260,8089873882,737286883954
2024-08-26,19006280596,729108878020,58129299,2063625498,8073198050,737182076070
2024-08-27,18834970669,727302602430,56497637,2077489488,7956736185,735259338615
2024-08-28,18980003594,726405581174,29408637,2019822296,7724734804,734130315978
2024-08-29,24098996052,727009320287,32674800,1977714355,7652460495,734661780782
2024-08-30,35559368524,727392495681,48406385,1945287152,7631796013,735024291694
2024-09-02,27653527824,728468088480,66444013,1947201658,7522608974,735990697454
2024-09-03,22025461206,728446866207,50717261,1953210800,7556902904,736003769111
2024-09-04,20839073537,728028796228,39625287,1952458506,7498221663,735527017891
2024-09-05,19978026387,727592617080,34268368,1931773149,7367528061,734960145141
2024-09-06,21075151776,725391397412,49408696,1942774862,7241398978,732632796390
2024-09-09,21179220029,725750772848,42316561,1944826664,7173045099,732923817947
2024-09-10,20741408544,725804249926,52061945,1957713530,7201638775,733005888701
2024-09-11,18946476781,724719503933,34364690,1948845008,7097385477,731816889410
2024-09-12,19477496617,723860499312,40256845,1929424592,6954511893,730815011205
2024-09-13,18895749495,719776282455,29590669,1895902116,6732014262,726508296717
2024-09-18,19235663234,719186405254,50360190,1887168586,6706712194,725893117448
2024-09-19,27452825049,720298592968,34683183,1843726102,6659020954,726957613922
2024-09-20,21940648396,718116339596,37348005,1832620454,6549209266,724665548862
2024-09-23,21139372694,717761015028,38962360,1839378912,6563762604,724324777632
2024-09-24,43369069418,717264509182,53936612,1758999762,6540211923,723804721105
2024-09-25,50468583195,715952976997,43131063,1723046688,6410046553,722363023550
2024-09-26,55967685098,716840036786,45602785,1704194338,6541880563,723381917349
2024-09-27,60140079914,722622172263,26244715,1624710303,6675063166,729297235429
2024-09-30,146651560943,750255842337,61946654,1457213652,6528689991,756784532328
2024-10-08,202624850874,805924955389,88561942,1420579359,6586043822,812510999211
2024-10-09,165021353232,824911948198,71630035,1373468339,5927432144,830839380342
2024-10-10,108523000501,826812806408,94381795,1385808779,6045200609,832858007017
2024-10-11,76057268874,823386486778,55978770,1362037435,5732050915,829118537693
2024-10-14,76835982380,826563737960,80083373,1381124822,6122544342,832686282302
2024-10-15,70334440141,827842917705,97965077,1422499298,5948846165,833791763870
2024-10-16,58991181023,826912817605,99930719,1452950067,6054832336,832967649941
2024-10-17,62638871865,828489901354,78721311,1478439441,6078442665,834568344019
2024-10-18,104775300384,836246672541,126506250,1510685920,6297181513,842543854054
2024-10-21,107473974638,846948646793,82902474,1501258769,6286439804,853235086597
2024-10-22,81975212888,851496247240,105803410,1552841898,6365411137,857861658377
2024-10-23,89972899189,854801769061,67283694,1557137846,6442898110,861244667171
2024-10-24,65190608291,858314485171,56269841,1559091559,6350646144,864665131315
2024-10-25,80326655923,859977091153,51450661,1551685193,6415273108,866392364261
2024-10-28,80327714103,866825658131,81845528,1590029106,6562317066,873387975197
