date,northbound_net_buy_100m,mean120,std120,upper,lower,trigger,signal_score,signal_text,effective_date
2017-12-05,-32.3082,9.194974166666666,15.269961370076002,24.46493553674267,-6.074987203409336,看空触发,-1,看空状态,2017-12-06
2017-12-06,-39.3483,9.014045000000001,15.63080065503538,24.644845655035382,-6.616755655035378,看空触发,-1,看空状态,2017-12-07
2017-12-07,-15.5033,8.645986666666666,16.23860143903371,24.884588105700377,-7.592614772367046,看空触发,-1,看空状态,2017-12-08
2017-12-08,36.3775,8.627117499999999,16.265538584147187,24.892656084147184,-7.638421084147188,看多触发,1,看多状态,2017-12-11
2017-12-11,15.274,8.744859166666666,16.41541594630389,25.16027511297056,-7.670556779637225,,1,看多状态,2017-12-12
2017-12-12,-7.355399999999999,8.790908333333332,16.42600124901687,25.216909582350205,-7.635092915683538,,1,看多状态,2017-12-13
2017-12-13,28.8105,8.5389475,16.439957983681236,24.97890548368124,-7.901010483681235,看多触发,1,看多状态,2017-12-14
2017-12-14,6.1923999999999895,8.753059166666667,16.53578552686579,25.288844693532457,-7.782726360199124,,1,看多状态,2017-12-15
2017-12-15,-26.63,8.690282499999999,16.531047961949664,25.221330461949663,-7.840765461949665,看空触发,-1,看空状态,2017-12-18
2017-12-18,18.7086,8.327689166666666,16.82446308533245,25.152152251999116,-8.496773918665784,,-1,看空状态,2017-12-19
2017-12-19,15.851300000000002,8.366493333333333,16.843136435648553,25.209629768981884,-8.47664310231522,,-1,看空状态,2017-12-20
2017-12-20,-9.339,8.487261666666667,16.844425735442517,25.331687402109182,-8.35716406877585,看空触发,-1,看空状态,2017-12-21
2017-12-21,12.5249,8.188808333333334,16.840312848076994,25.02912118141033,-8.65150451474366,,-1,看空状态,2017-12-22
2017-12-27,8.3239,8.326396666666666,16.807424243285194,25.133820909951858,-8.481027576618528,,-1,看空状态,2017-12-28
2017-12-28,27.8569,8.146128333333333,16.68907658472918,24.835204918062512,-8.542948251395845,看多触发,1,看多状态,2017-12-29
2017-12-29,15.2565,8.476756666666667,16.683237276459412,25.15999394312608,-8.206480609792745,,1,看多状态,2018-01-02
2018-01-02,33.5706,8.569921666666666,16.689674051029616,25.259595717696282,-8.11975238436295,看多触发,1,看多状态,2018-01-03
2018-01-03,44.3083,8.899745833333332,16.789937078294617,25.689682911627948,-7.890191244961285,看多触发,1,看多状态,2018-01-04
2018-01-04,43.4097,9.221603333333332,17.095220001995532,26.316823335328863,-7.8736166686622,看多触发,1,看多状态,2018-01-05
2018-01-05,24.1145,9.6725975,17.277883244984185,26.950480744984183,-7.605285744984185,,1,看多状态,2018-01-08
2018-01-08,17.1081,9.85157,17.315592893974188,27.167162893974186,-7.464022893974187,,1,看多状态,2018-01-09
2018-01-09,28.4252,9.919555833333334,17.328033949196435,27.24758978252977,-7.408478115863101,看多触发,1,看多状态,2018-01-10
2018-01-10,15.4928,10.088058333333333,17.409343129309857,27.49740146264319,-7.321284795976524,,1,看多状态,2018-01-11
2018-01-11,0.73010000000001,10.0919375,17.4105047671968,27.502442267196802,-7.318567267196801,,1,看多状态,2018-01-12
2018-01-12,21.1973,9.985430000000001,17.428496954452555,27.413926954452556,-7.443066954452554,,1,看多状态,2018-01-15
2018-01-15,-17.5912,10.15766,17.436387106304682,27.594047106304682,-7.278727106304682,看空触发,-1,看空状态,2018-01-16
2018-01-16,22.9265,9.898659166666667,17.616392323926714,27.51505149059338,-7.717733157260048,,-1,看空状态,2018-01-17
2018-01-17,-8.2801,9.922928333333335,17.63244382030846,27.555372153641795,-7.709515486975125,看空触发,-1,看空状态,2018-01-18
2018-01-18,18.0689,9.707912499999999,17.696205144860937,27.404117644860936,-7.9882926448609375,,-1,看空状态,2018-01-19
2018-01-19,10.4626,9.847869166666667,17.695356624332813,27.54322579099948,-7.847487457666146,,-1,看空状态,2018-01-22
2018-01-22,21.710500000000003,9.80799,17.68847520175476,27.49646520175476,-7.880485201754759,,-1,看空状态,2018-01-23
2018-01-23,26.6609,9.856457500000001,17.713243373533484,27.569700873533485,-7.856785873533482,,-1,看空状态,2018-01-24
2018-01-24,1.2256,9.975693333333334,17.778225848632868,27.753919181966204,-7.802532515299534,,-1,看空状态,2018-01-25
2018-01-25,22.239,9.838033333333334,17.78151799593861,27.619551329271943,-7.943484662605277,,-1,看空状态,2018-01-26
2018-01-26,30.0346,9.800630833333335,17.7503869666982,27.551017800031538,-7.9497561333648665,看多触发,1,看多状态,2018-01-29
2018-01-29,-8.2497,9.858704166666666,17.80546520584918,27.664169372515847,-7.946761039182515,看空触发,-1,看空状态,2018-01-30
2018-01-30,4.067,9.632546666666666,17.862063252588857,27.494609919255524,-8.229516585922191,,-1,看空状态,2018-01-31
2018-01-31,-0.55229999999999,9.542416666666666,17.862636600618927,27.405053267285595,-8.320219933952261,,-1,看空状态,2018-02-01
2018-02-01,2.7123000000000004,9.514479999999999,17.875886623937458,27.390366623937457,-8.361406623937459,,-1,看空状态,2018-02-02
2018-02-02,-1.5151,9.341397500000001,17.840024148570844,27.181421648570847,-8.498626648570843,,-1,看空状态,2018-02-05
2018-02-05,-34.6302,9.094391666666667,17.782865131415562,26.87725679808223,-8.688473464748895,看空触发,-1,看空状态,2018-02-06
2018-02-06,-97.9285,8.573439166666667,18.139891640292753,26.71333080695942,-9.566452473626086,看空触发,-1,看空状态,2018-02-07
2018-02-07,17.165399999999998,7.6056025,20.558378193418072,28.163980693418072,-12.952775693418072,,-1,看空状态,2018-02-08
2018-02-08,28.7541,7.647328333333334,20.572772352033716,28.22010068536705,-12.925444018700382,看多触发,1,看多状态,2018-02-09
2018-02-09,-26.0874,7.910215,20.639696872182306,28.549911872182307,-12.729481872182305,看空触发,-1,看空状态,2018-02-12
2018-02-12,-12.5826,7.768179166666667,20.815244773950628,28.583423940617294,-13.047065607283962,,-1,看空状态,2018-02-13
2018-02-13,-8.7866,7.644645833333333,20.892166730265036,28.536812563598367,-13.247520896931704,,-1,看空状态,2018-02-14
2018-02-14,11.5492,7.5779125,20.932049613229072,28.509962113229072,-13.354137113229072,,-1,看空状态,2018-02-22
2018-02-22,23.7096,7.606449166666667,20.93513546543548,28.541584632102147,-13.328686298768812,,-1,看空状态,2018-02-23
2018-02-23,17.7912,7.7511775,20.986291508788376,28.737469008788377,-13.235114008788376,,-1,看空状态,2018-02-26
2018-02-26,32.0958,7.98864,20.93686750969579,28.92550750969579,-12.94822750969579,看多触发,1,看多状态,2018-02-27
2018-02-27,26.0026,8.250204166666666,21.04095189000997,29.291156056676638,-12.790747723343305,,1,看多状态,2018-02-28
2018-02-28,-4.5458,8.465259999999999,21.089764727865184,29.55502472786518,-12.624504727865185,,1,看多状态,2018-03-01
2018-03-01,12.1766,8.323903333333332,21.119881231633588,29.44378456496692,-12.795977898300256,,1,看多状态,2018-03-02
2018-03-02,-10.5934,8.171738333333334,21.024791062154655,29.19652939548799,-12.853052728821321,,1,看多状态,2018-03-05
2018-03-05,-13.7652,7.769221666666667,20.91664945877747,28.685871125444137,-13.147427792110804,看空触发,-1,看空状态,2018-03-06
2018-03-06,9.7959,7.5109875,20.990113283228943,28.501100783228942,-13.479125783228945,,-1,看空状态,2018-03-07
2018-03-07,-25.668000000000003,7.318641666666667,20.861069876999114,28.179711543665782,-13.542428210332446,看空触发,-1,看空状态,2018-03-08
2018-03-08,28.2628,6.956545000000001,21.054110684510178,28.01065568451018,-14.097565684510176,看多触发,1,看多状态,2018-03-09
2018-03-09,14.0238,6.843841666666666,20.90174118407318,27.745582850739847,-14.057899517406515,,1,看多状态,2018-03-12
2018-03-12,23.6795,6.817405833333334,20.890541071564886,27.707946904898222,-14.073135238231552,,1,看多状态,2018-03-13
2018-03-13,13.6071,6.936388333333334,20.945969585880633,27.882357919213966,-14.0095812525473,,1,看多状态,2018-03-14
2018-03-14,5.9018,7.036214999999999,20.94900288182306,27.985217881823058,-13.91278788182306,,1,看多状态,2018-03-15
2018-03-15,13.775,7.007762499999999,20.948198968688832,27.95596146868883,-13.940436468688834,,1,看多状态,2018-03-16
2018-03-16,-21.8511,7.086739166666667,20.95575990147543,28.0424990681421,-13.869020734808764,看空触发,-1,看空状态,2018-03-19
2018-03-19,8.8464,6.7374275,21.086538019501766,27.823965519501765,-14.349110519501767,,-1,看空状态,2018-03-20
2018-03-20,-8.7201,6.6054125,21.022703687294662,27.628116187294662,-14.417291187294662,,-1,看空状态,2018-03-21
2018-03-21,5.3763,6.513132499999999,21.06578433141066,27.57891683141066,-14.552651831410662,,-1,看空状态,2018-03-22
2018-03-22,3.7191,6.554065,21.058703312074847,27.61276831207485,-14.504638312074848,,-1,看空状态,2018-03-23
2018-03-23,-17.4569,6.600695833333334,21.046069758082716,27.64676559141605,-14.445373924749383,看空触发,-1,看空状态,2018-03-26
2018-03-26,38.3993,6.0896099999999995,20.87732830332401,26.96693830332401,-14.78771830332401,看多触发,1,看多状态,2018-03-27
2018-03-27,10.5906,6.398099166666667,21.079680573754256,27.477779740420925,-14.681581407087588,,1,看多状态,2018-03-28
2018-03-28,7.02599999999999,6.3192025,21.04581452715734,27.36501702715734,-14.72661202715734,,1,看多状态,2018-03-29
2018-04-03,29.0643,6.277890833333333,21.039467197618475,27.31735803095181,-14.76157636428514,看多触发,1,看多状态,2018-04-04
2018-04-04,14.1143,6.4797183333333335,21.141524229134713,27.621242562468048,-14.661805895801379,,1,看多状态,2018-04-09
2018-04-09,32.744699999999995,6.744775833333334,21.0350401475788,27.779815980912133,-14.290264314245468,看多触发,1,看多状态,2018-04-10
2018-04-10,33.4512,7.0153375,21.159589705951596,28.174927205951597,-14.144252205951595,看多触发,1,看多状态,2018-04-11
2018-04-11,9.4043,7.2400858333333336,21.296657816781774,28.536743650115106,-14.05657198344844,,1,看多状态,2018-04-12
2018-04-12,28.3148,7.34966,21.273479008520212,28.623139008520212,-13.923819008520212,,1,看多状态,2018-04-13
2018-04-13,23.0219,7.491482500000001,21.356575996683755,28.848058496683755,-13.865093496683755,,1,看多状态,2018-04-16
2018-04-16,26.0775,7.052981666666667,20.467215870334073,27.52019753700074,-13.414234203667405,,1,看多状态,2018-04-17
2018-04-17,6.87619999999999,6.92964,20.30561977925647,27.23525977925647,-13.375979779256472,,1,看多状态,2018-04-18
2018-04-18,72.2168,6.8539416666666675,20.288596992990033,27.1425386596567,-13.434655326323366,看多触发,1,看多状态,2018-04-19
2018-04-19,52.66439999999999,7.4258925,21.144953881234258,28.570846381234258,-13.719061381234258,看多触发,1,看多状态,2018-04-20
2018-04-20,-11.6035,7.842058333333332,21.539413955377405,29.38147228871074,-13.697355622044073,,1,看多状态,2018-04-23
2018-04-23,23.3335,7.628140833333333,21.604448189606575,29.23258902293991,-13.976307356273242,,1,看多状态,2018-04-24
2018-04-24,39.0022,7.68202,21.635724534751102,29.3177445347511,-13.953704534751102,看多触发,1,看多状态,2018-04-25
2018-04-25,13.791,8.054703333333332,21.787576892159304,29.842280225492637,-13.732873558825972,,1,看多状态,2018-04-26
2018-04-26,-30.9994,8.172436666666666,21.780020022804635,29.9524566894713,-13.607583356137969,看空触发,-1,看空状态,2018-04-27
2018-04-27,25.0302,7.928243333333333,22.054140894959968,29.9823842282933,-14.125897561626635,,-1,看空状态,2018-05-02
2018-05-02,45.6991,8.260804166666667,22.008201713251346,30.269005879918012,-13.74739754658468,看多触发,1,看多状态,2018-05-03
2018-05-03,4.07679999999999,8.914119166666667,21.94563158423887,30.85975075090554,-13.031512417572204,,1,看多状态,2018-05-04
2018-05-04,-13.3396,8.909439166666665,21.94661092194442,30.856050088611084,-13.037171755277754,看空触发,-1,看空状态,2018-05-07
2018-05-07,27.0898,8.671292499999998,22.03224477811748,30.70353727811748,-13.360952278117482,,-1,看空状态,2018-05-08
2018-05-08,19.4055,8.890646666666667,22.083864552768645,30.974511219435314,-13.193217886101978,,-1,看空状态,2018-05-09
2018-05-09,21.8643,9.149529999999999,22.022929570708886,31.172459570708885,-12.873399570708887,,-1,看空状态,2018-05-10
2018-05-10,30.0867,9.374646666666667,22.013601199407244,31.38824786607391,-12.638954532740577,,-1,看空状态,2018-05-11
2018-05-11,25.4995,9.412953333333332,22.045855489883575,31.458808823216906,-12.632902156550243,,-1,看空状态,2018-05-14
2018-05-14,56.858,9.498990000000001,22.088636559508398,31.5876265595084,-12.589646559508397,看多触发,1,看多状态,2018-05-15
2018-05-15,36.3212,9.9569425,22.495761856838897,32.45270435683889,-12.538819356838896,看多触发,1,看多状态,2018-05-16
2018-05-16,11.0733,10.219264166666667,22.618821072104954,32.83808523877162,-12.399556905438287,,1,看多状态,2018-05-17
2018-05-17,22.7985,10.184564166666666,22.61425168605635,32.79881585272302,-12.429687519389683,,1,看多状态,2018-05-18
2018-05-18,34.3788,10.218735833333334,22.63031645229228,32.84905228562562,-12.411580618958947,看多触发,1,看多状态,2018-05-21
2018-05-23,22.3112,10.256574166666667,22.66716223719482,32.92373640386148,-12.410588070528153,,1,看多状态,2018-05-24
2018-05-24,20.4888,10.423263333333333,22.681765695021515,33.10502902835485,-12.258502361688182,,1,看多状态,2018-05-25
2018-05-25,20.3426,10.546103333333331,22.69614469380591,33.24224802713924,-12.150041360472578,,1,看多状态,2018-05-28
2018-05-28,38.7221,10.688176666666667,22.70372500347097,33.39190167013764,-12.015548336804304,看多触发,1,看多状态,2018-05-29
2018-05-29,14.6587,11.190650833333335,22.650864883118196,33.84151571645153,-11.460214049784861,,1,看多状态,2018-05-30
2018-05-30,12.7001,11.277255,22.644033704400496,33.921288704400496,-11.366778704400495,,1,看多状态,2018-05-31
2018-05-31,57.477700000000006,11.512207499999999,22.509794056997308,34.02200155699731,-10.997586556997309,看多触发,1,看多状态,2018-06-01
2018-06-01,21.9287,12.069283333333333,22.81376372313465,34.88304705646798,-10.744480389801316,,1,看多状态,2018-06-04
2018-06-04,60.3214,12.310425000000002,22.76329531263641,35.07372031263641,-10.452870312636406,看多触发,1,看多状态,2018-06-05
2018-06-05,37.3664,12.7795225,23.16764315318577,35.94716565318577,-10.388120653185771,看多触发,1,看多状态,2018-06-06
2018-06-06,26.6042,12.9336675,23.26981030982681,36.20347780982681,-10.336142809826809,,1,看多状态,2018-06-07
2018-06-07,41.4189,13.088096666666667,23.298753383984312,36.38685005065098,-10.210656717317645,看多触发,1,看多状态,2018-06-08
2018-06-08,1.4284,13.552683333333333,23.303243263316382,36.85592659664972,-9.75055992998305,,1,看多状态,2018-06-11
2018-06-11,42.616800000000005,13.289964999999999,23.260342022495525,36.550307022495524,-9.970377022495526,看多触发,1,看多状态,2018-06-12
2018-06-12,24.921100000000003,13.5372375,23.413847837296593,36.95108533729659,-9.876610337296594,,1,看多状态,2018-06-13
2018-06-13,14.1626,13.826600833333334,23.337419989002836,37.16402082233617,-9.510819155669502,,1,看多状态,2018-06-14
2018-06-14,28.0602,13.674365,23.274539285534555,36.94890428553455,-9.600174285534555,,1,看多状态,2018-06-15
2018-06-15,26.2838,13.920390833333332,23.269222523909708,37.18961335724304,-9.348831690576375,,1,看多状态,2018-06-19
2018-06-19,-21.1157,14.408657499999999,22.902884494575716,37.31154199457571,-8.494226994575717,看空触发,-1,看空状态,2018-06-20
2018-06-20,7.5352,14.560595833333334,22.601760794002555,37.16235662733589,-8.04116496066922,,-1,看空状态,2018-06-21
2018-06-21,-9.1094,14.752583333333336,22.441521873835523,37.19410520716886,-7.688938540502187,看空触发,-1,看空状态,2018-06-22
2018-06-22,1.11570000000001,14.373525833333334,22.457339885799087,36.83086571913242,-8.083814052465753,,-1,看空状态,2018-06-25
2018-06-25,-37.794,14.25554,22.489738139439776,36.745278139439776,-8.234198139439776,看空触发,-1,看空状态,2018-06-26
2018-06-26,23.6324,14.001885,22.903379672726274,36.905264672726275,-8.901494672726274,,-1,看空状态,2018-06-27
2018-06-27,-12.5065,13.958734166666666,22.880111276898923,36.83884544356559,-8.921377110232257,看空触发,-1,看空状态,2018-06-28
2018-06-28,8.05000000000001,13.80291,22.996824495025958,36.79973449502596,-9.193914495025957,,-1,看空状态,2018-06-29
2018-07-03,3.43259999999999,14.09191,22.700437142377364,36.792347142377366,-8.608527142377364,,-1,看空状态,2018-07-04
2018-07-04,-14.3282,13.96461,22.717156393179334,36.68176639317933,-8.752546393179333,看空触发,-1,看空状态,2018-07-05
2018-07-05,22.655500000000004,13.713114166666665,22.862682455177232,36.5757966218439,-9.149568288510567,,-1,看空状态,2018-07-06
2018-07-06,43.8544,13.979735,22.77799386424919,36.75772886424919,-8.79825886424919,看多触发,1,看多状态,2018-07-09
2018-07-09,34.3163,14.240814166666667,22.94014922279461,37.180963389461276,-8.699335056127943,,1,看多状态,2018-07-10
2018-07-10,6.0923,14.4574175,23.006427369202672,37.463844869202674,-8.549009869202672,,1,看多状态,2018-07-11
2018-07-11,-2.5362,14.276045833333333,22.985686067048867,37.2617319003822,-8.709640233715534,,1,看多状态,2018-07-12
2018-07-12,17.924400000000002,14.127773333333332,23.036639078558185,37.16441241189152,-8.908865745224853,,1,看多状态,2018-07-13
