日期,融资买入额,融资余额,融券余额,融资融券余额
2020-03-04,44052510624,589223256850,11715841728,600939098578
2020-03-05,59739363828,594628864283,12441415101,607070279384
2020-03-06,40921467877,590460217993,11697981525,602158199518
2020-03-09,47356173135,591181177560,11431440825,602612618385
2020-03-10,46881445479,591394308733,11428906521,602823215254
2020-03-11,42546395028,590756731201,11804392633,602561123834
2020-03-12,34930386707,589062499522,11611034849,600673534371
2020-03-13,40253720911,585866095442,11354864353,597220959795
2020-03-16,35878076855,578948250524,11168216763,590116467287
2020-03-17,31973698009,579300265730,10818556171,590118821901
2020-03-18,31406343302,575453741797,11420378410,586874120207
2020-03-19,33760354753,576795028671,11128823487,587923852158
2020-03-20,25780281341,573455088179,11346890936,584801979115
2020-03-23,24130274917,569697127931,11132685684,580829813615
2020-03-24,25675496483,568532351819,11320671610,579853023429
2020-03-25,29705703083,569239231247,12000239629,581239470876
2020-03-26,23466311560,567775129391,12316132506,580091261897
2020-03-27,24403231198,565477732570,12299462107,577777194677
2020-03-30,22576159335,564031495104,11993510332,576025005436
2020-03-31,20744436959,562713019950,12388253833,575101273783
2020-04-01,19697942546,559305882671,12595285666,571901168337
2020-04-02,21662678601,558526402294,12826845911,571353248205
2020-04-03,18410396097,554642771517,12564550797,567207322314
2020-04-07,29027163780,556005279122,13249670300,569254949422
2020-04-08,23631666517,555044653995,13362414398,568407068393
2020-04-09,24940682994,555131422688,14059883513,569191306201
2020-04-10,23901918992,552122826513,13878515875,566001342388
2020-04-13,17122642107,551402967203,13890502521,565293469724
2020-04-14,20580637053,551453038319,14242299495,565695337814
2020-04-15,22033432563,551400055359,14100736265,565500791624
2020-04-16,22311172284,552724896743,14274813311,566999710054
2020-04-17,27927304450,551148283066,14591362491,565739645557
2020-04-20,22155303147,552092865833,15046194193,567139060026
2020-04-21,23840199938,552024405126,15081371939,567105777065
2020-04-22,21815366141,552974194763,15503800347,568477995110
2020-04-23,23547042759,552995180646,15556897570,568552078216
2020-04-24,20653564238,550033499023,15154930270,565188429293
2020-04-27,19726959881,549190163750,15372801801,564562965551
2020-04-28,24084402812,546719357234,15393454190,562112811424
2020-04-29,20903912083,543684772162,15375592530,559060364692
2020-04-30,27301197826,540087048500,15146808419,555233856919
2020-05-06,31340468220,546427698550,15877403656,562305102206
2020-05-07,26876926878,548983059716,16343509394,565326569110
2020-05-08,29206285529,550055155563,16625161563,566680317126
2020-05-11,28261481153,553137209402,17038053566,570175262968
2020-05-12,22869141226,554421178255,17150465810,571571644065
2020-05-13,20992712377,554829513206,17561035424,572390548630
2020-05-14,22639567863,555669875057,17676989860,573346864917
2020-05-15,23634951499,555066959688,17405073381,572472033069
2020-05-18,28257957499,556568601275,17901672127,574470273402
2020-05-19,26625304248,558516802310,18292774157,576809576467
2020-05-20,25707860106,558071029282,18353112907,576424142189
2020-05-21,23010495437,557611667024,18222270406,575833937430
2020-05-22,22627019165,556339825469,17692725636,574032551105
2020-05-25,17463239847,556476814207,17654210985,574131025192
2020-05-26,18243331094,557499732122,18226328693,575726060815
2020-05-27,20015094791,557552127210,18486941223,576039068433
2020-05-28,20995560490,556679561665,18816728323,575496289988
2020-05-29,19238870510,555018097562,19040519488,574058617050
2020-06-01,31631706362,559577690993,19599773364,579177464357
2020-06-02,27655143944,560049208115,19766677439,579815885554
2020-06-03,28347745184,560353938047,19691409939,580045347986
2020-06-04,24375601180,562154767159,19865720591,582020487750
2020-06-05,24381448548,562693813584,19816808151,582510621735
2020-06-08,26725075721,564623246283,20041409794,584664656077
2020-06-09,23252995272,565324951356,20309613666,585634565022
2020-06-10,22426053065,566139309135,20411854037,586551163172
2020-06-11,27707978727,567697168308,20639926290,588337094598
2020-06-12,25245172617,567784675205,20444785037,588229460242
2020-06-15,28010468536,569218261248,20658576583,589876837831
2020-06-16,27293210690,571708480538,21198109730,592906590268
2020-06-17,26967131825,572629011059,21737615310,594366626369
2020-06-18,30004790919,574702654882,22076853179,596779508061
2020-06-19,32350124280,574584041996,21883528063,596467570059
2020-06-22,38542084417,579997002944,22440958515,602437961459
2020-06-23,32250630317,582362137952,22842179983,605204317935
2020-06-24,29214194352,578986495858,22721280148,601707776006
2020-06-29,30378396073,583149719849,22596962927,605746682776
2020-06-30,37148889306,588541166170,23225333319,611766499489
2020-07-01,45796675255,593499380417,24288816962,617788197379
2020-07-02,55991742719,599389899784,24857923277,624247823061
2020-07-03,65531619065,606187612076,25291043834,631478655910
2020-07-06,94920843388,627556881275,26892935690,654449816965
2020-07-07,100048804583,640490679043,26708307238,667198986281
2020-07-08,93339326675,657755813850,28108136154,685863950004
2020-07-09,101080373908,669814955947,28783810047,698598765994
2020-07-10,91251348273,678735135575,28018816781,706753952356
2020-07-13,95775836288,693969954893,29193995414,723163950307
2020-07-14,87080935672,700304768072,28799866749,729104634821
2020-07-15,79253823624,703088755528,28396318145,731485073673
2020-07-16,72455893119,701564857416,27127683849,728692541265
2020-07-17,47549848559,696844708851,27039379780,723884088631
2020-07-20,60722523027,701056904736,29142336350,730199241086
2020-07-21,53598876864,701417603825,29649465360,731067069185
2020-07-22,60654693446,704025960797,30584549816,734610510613
2020-07-23,63461931223,708063785728,30602804283,738666590011
2020-07-24,60354064866,700715314451,29163570123,729878884574
2020-07-27,43207902291,703259741449,29478693733,732738435182
2020-07-28,41294371024,703851065382,30282021131,734133086513
2020-07-29,53062685862,709581445856,31690902150,741272348006
2020-07-30,54741149053,712590778640,32332813204,744923591844
2020-07-31,56445034914,715121775818,32837176033,747958951851
2020-08-03,70046682051,725137948042,34424485120,759562433162
2020-08-04,70004717047,725683475209,35317571125,761001046334
2020-08-05,63615720413,732690221755,36604455998,769294677753
2020-08-06,68894152082,734608599055,37773301613,772381900668
2020-08-07,62547591107,729497666990,37939285889,767436952879
2020-08-10,63179003993,732624432487,39485819080,772110251567
2020-08-11,56655911478,729671717222,38831696496,768503413718
2020-08-12,48451850896,726584281714,38853247680,765437529394
2020-08-13,39514011152,726545298137,39748687723,766293985860
2020-08-14,37650488956,723080350545,39646308936,762726659481
2020-08-17,65322276877,732081513102,41418544936,773500058038
2020-08-18,55881433850,737139287741,41334347970,778473635711
2020-08-19,54701448400,738102277544,41327647233,779429924777
2020-08-20,37637844019,736808467432,41088228825,777896696257
2020-08-21,35992406507,735221001471,41355164574,776576166045
2020-08-24,34133645247,736231596569,41586346616,777817943185
2020-08-25,34878351569,734610783208,41751009607,776361792815
2020-08-26,37360373004,731526000698,41553249805,773079250503
2020-08-27,31931260230,731588258795,42494022394,774082281189
2020-08-28,40444382927,732783678329,43797383484,776581061813
2020-08-31,48048396588,737496841386,44296887927,781793729313
2020-09-01,33426894682,738562557286,44685422170,783247979456
2020-09-02,37055853302,741383469957,45765230020,787148699977
2020-09-03,34227945887,740658070283,46865880564,787523950847
2020-09-04,29264357402,738886120757,46914534374,785800655131
2020-09-07,34785048598,737269953161,46381511691,783651464852
2020-09-08,31575477663,736096993567,47056940490,783153934057
2020-09-09,32530259321,733691061340,46125019964,779816081304
2020-09-10,26991223005,729123226445,46304102934,775427329379
2020-09-11,22963813892,728111760910,46911770982,775023531892
2020-09-14,22654661047,729061180106,48242131887,777303311993
2020-09-15,24342779376,729117519444,49556138759,778673658203
2020-09-16,22563293997,728439717981,50209857556,778649575537
2020-09-17,28381120882,730029382106,50969951084,780999333190
2020-09-18,34946555390,731266023818,53388869210,784654893028
2020-09-21,28407598569,730726552552,53933475742,784660028294
2020-09-22,27538630180,731247489707,54686844272,785934333979
2020-09-23,23823816726,732305245167,56265953207,788571198374
2020-09-24,24134224677,732858922643,55421493595,788280416238
2020-09-25,20449470754,730801783480,55177763739,785979547219
2020-09-28,17978559789,728325003590,55233077687,783558081277
2020-09-29,19341548887,726928420180,54931049944,781859470124
2020-09-30,16674985182,718773947637,53929546016,772703493653
2020-10-09,26951364149,722623954673,55633049538,778257004211
2020-10-12,38579671714,726418414800,59129953563,785548368363
2020-10-13,32646696187,729474250695,60173891097,789648141792
2020-10-14,28756960217,731954188699,60819379583,792773568282
2020-10-15,26432417334,731454593803,60972229982,792426823785
2020-10-16,24408716429,730157187663,61570839515,791728027178
2020-10-19,29754413853,731751610228,62233207156,793984817384
2020-10-20,22064697825,732194798565,63102699867,795297498432
2020-10-21,24190070047,732558183793,64349459310,796907643103
2020-10-22,23277229042,733209692892,63333461385,796543154277
2020-10-23,24772322668,728885246959,62074847684,790960094643
2020-10-26,24138051819,728064512071,62038648862,790103160933
2020-10-27,19431592478,728401575575,62062133766,790463709341
2020-10-28,24666448336,729233081780,63104614686,792337696466
2020-10-29,27724508747,730205468600,64545398802,794750867402
2020-10-30,30622827539,726579583483,64665330733,791244914216
2020-11-02,29579707654,726761818581,65117582278,791879400859
2020-11-03,29691652653,728262128568,66580696143,794842824711
2020-11-04,26653953913,729638305309,67469313599,797107618908
2020-11-05,33074080085,731306759721,68472573064,799779332785
2020-11-06,32974594647,730307648470,68466997485,798774645955
2020-11-09,48348514805,736547030957,70222461104,806769492061
2020-11-10,39198734903,736348759208,70922451222,807271210430
2020-11-11,35054286792,735194222361,70388625153,805582847514
2020-11-12,27595611938,735155468482,70750032916,805905501398
2020-11-13,29673116233,735796686341,70299741541,806096427882
2020-11-16,32904358627,738105266238,71541892509,809647158747
2020-11-17,35020934966,738190820752,72072766835,810263587587
2020-11-18,35748609611,738724749306,72556533453,811281282759
2020-11-19,30378829634,737923991149,72313114235,810237105384
2020-11-20,31183957732,737865462670,72722586462,810588049132
2020-11-23,48655916053,742675022714,73972476201,816647498915
2020-11-24,38523407714,745084788566,73675678147,818760466713
2020-11-25,40713255244,746180978294,72425427362,818606405656
2020-11-26,31358289181,744973294987,72515479525,817488774512
2020-11-27,32734883184,743489604691,73557269829,817046874520
2020-11-30,48767051230,747061399190,73543488297,820604887487
2020-12-01,41657448357,749657391509,74688612595,824346004104
2020-12-02,40768179703,752828422299,75450814751,828279237050
2020-12-03,37374017034,753985375607,74758649924,828744025531
2020-12-04,34598642790,754258913777,74667979451,828926893228
2020-12-07,34715895237,756851607868,73997349125,830848956993
2020-12-08,31182662211,757976387724,73727696066,831704083790
2020-12-09,32383741100,754519180325,73200119119,827719299444
2020-12-10,31291093912,755649047599,73912195189,829561242788
2020-12-11,33665033981,753613864795,73211845296,826825710091
2020-12-14,29444773356,755709036504,74178418405,829887454909
2020-12-15,28577175125,756368148234,75117651670,831485799904
2020-12-16,28745028616,757250182818,75701406763,832951589581
2020-12-17,36511166237,758568721435,77518310538,836087031973
2020-12-18,35499760915,759171142789,77774434895,836945577684
2020-12-21,41766344322,763664230810,78456815787,842121046597
2020-12-22,45629345481,764320464544,77708549565,842029014109
2020-12-23,42346213495,766290955690,78453775600,844744731290
2020-12-24,37664871207,765792112747,79216193814,845008306561
2020-12-25,39514925337,767303833177,80241447592,847545280769
2020-12-28,40242435610,769227904714,80589379015,849817283729
2020-12-29,36771234951,766565014922,80638951944,847203966866
2020-12-30,38017076240,768713795726,83064123526,851777919252
2020-12-31,47044329212,768366961044,85655479796,854022440840
2021-01-04,59792059099,780490219310,85594916893,866085136203
2021-01-05,64068720689,786485232814,85919034933,872404267747
2021-01-06,55516064817,789702817707,87154562339,876857380046
2021-01-07,59965393124,792507228848,89277970861,881785199709
2021-01-08,52918009775,792770084113,89862795925,882632880038
2021-01-11,56336207102,793378564093,89464441339,882843005432
2021-01-12,57361406150,799390393893,91746211267,891136605160
2021-01-13,64017454573,802444845154,91225089301,893669934455
2021-01-14,57155041776,802748756831,90132664618,892881421449
2021-01-15,51163771731,801616826104,89976786638,891593612742
2021-01-18,49647422370,805075741296,90706543444,895782284740
2021-01-19,51955888008,807854268016,90148843460,898003111476
2021-01-20,44656991305,811252474957,90865328670,902117803627
2021-01-21,53942981845,815992756519,92320595051,908313351570
2021-01-22,54522258866,815403994518,92052121202,907456115720
2021-01-25,60567215502,819391832231,92462918141,911854750372
2021-01-26,45345746275,816084569630,91134644981,907219214611
2021-01-27,40145362869,816237694539,90980664752,907218359291
2021-01-28,39663396119,814568038845,88928321949,903496360794
2021-01-29,40134151406,808530764245,87886463615,896417227860
2021-02-01,33787419612,807900109492,87699520622,895599630114
2021-02-02,37533872673,807418158794,88303226275,895721385069
2021-02-03,42621756166,807189978760,88548469683,895738448443
