date,index_close,pe_ttm_index,pe_ttm_median,pb_index,pb_median
2017-05-22,,14.17,14.17,1.59,2.59
2017-05-23,,14.2,14.2,1.6,2.56
2017-05-24,,14.21,14.21,1.6,2.55
2017-05-25,,14.43,14.43,1.62,2.62
2017-05-26,,14.43,14.43,1.62,2.62
2017-05-31,,14.47,14.47,1.62,2.6
2017-06-01,,14.47,14.47,1.62,2.56
2017-06-02,,14.45,14.45,1.62,2.57
2017-06-05,,14.35,14.35,1.61,2.59
2017-06-06,,14.43,14.43,1.62,2.59
2017-06-07,,14.59,14.59,1.64,2.63
2017-06-08,,14.66,14.66,1.65,2.62
2017-06-09,,14.72,14.72,1.65,2.62
2017-06-12,,14.86,14.86,1.68,2.66
2017-06-13,,14.91,14.91,1.68,2.67
2017-06-14,,14.77,14.77,1.67,2.66
2017-06-15,,14.76,14.76,1.67,2.71
2017-06-16,,14.71,14.71,1.67,2.7
2017-06-19,,14.81,14.81,1.68,2.71
2017-06-20,,14.8,14.8,1.68,2.7
2017-06-21,,14.91,14.91,1.69,2.7
2017-06-22,,14.91,14.91,1.69,2.67
2017-06-23,,14.99,14.99,1.7,2.66
2017-06-26,,15.14,15.14,1.72,2.7
2017-06-27,,15.16,15.16,1.72,2.7
2017-06-28,,15.07,15.07,1.71,2.67
2017-06-29,,15.16,15.16,1.72,2.69
2017-06-30,,15.16,15.16,1.72,2.69
2017-07-03,,15.14,15.14,1.72,2.7
2017-07-04,,15.07,15.07,1.71,2.69
2017-07-05,,15.18,15.18,1.73,2.72
2017-07-06,,15.19,15.19,1.73,2.74
2017-07-07,,15.19,15.19,1.73,2.75
2017-07-10,,15.19,15.19,1.73,2.73
2017-07-11,,15.2,15.2,1.74,2.71
2017-07-12,,15.17,15.17,1.74,2.71
2017-07-13,,15.27,15.27,1.75,2.72
2017-07-14,,15.3,15.3,1.76,2.73
2017-07-17,,15.17,15.17,1.75,2.64
2017-07-18,,15.18,15.18,1.75,2.66
2017-07-19,,15.39,15.39,1.77,2.73
2017-07-20,,15.46,15.46,1.78,2.75
2017-07-21,,15.42,15.42,1.78,2.73
2017-07-24,,15.47,15.47,1.79,2.76
2017-07-25,,15.44,15.44,1.78,2.76
2017-07-26,,15.45,15.45,1.78,2.76
2017-07-27,,15.47,15.47,1.78,2.78
2017-07-28,,15.49,15.49,1.79,2.78
2017-07-31,,15.55,15.55,1.79,2.8
2017-08-01,,15.65,15.65,1.81,2.81
2017-08-02,,15.63,15.63,1.81,2.79
2017-08-03,,15.53,15.53,1.79,2.81
2017-08-04,,15.47,15.47,1.79,2.8
2017-08-07,,15.54,15.54,1.8,2.84
2017-08-08,,15.56,15.56,1.8,2.85
2017-08-09,,15.51,15.51,1.79,2.87
2017-08-10,,15.45,15.45,1.78,2.82
2017-08-11,,15.2,15.2,1.76,2.78
2017-08-14,,15.36,15.36,1.77,2.8
2017-08-15,,15.45,15.45,1.78,2.81
2017-08-16,,15.43,15.43,1.78,2.83
2017-08-17,,15.5,15.5,1.79,2.84
2017-08-18,,15.48,15.48,1.79,2.81
2017-08-21,,15.55,15.55,1.79,2.83
2017-08-22,,15.56,15.56,1.8,2.77
2017-08-23,,15.58,15.58,1.8,2.78
2017-08-24,,15.52,15.52,1.79,2.75
2017-08-25,,15.81,15.81,1.82,2.77
2017-08-28,,15.91,15.91,1.83,2.81
2017-08-29,,15.85,15.85,1.83,2.78
2017-08-30,,15.79,15.79,1.82,2.8
2017-08-31,,15.6,15.6,1.79,2.81
2017-09-01,,15.55,15.55,1.79,2.82
2017-09-04,,15.63,15.63,1.81,2.83
2017-09-05,,15.69,15.69,1.81,2.81
2017-09-06,,15.68,15.68,1.81,2.83
2017-09-07,,15.59,15.59,1.8,2.79
2017-09-08,,15.58,15.58,1.8,2.8
2017-09-11,,15.61,15.61,1.8,2.83
2017-09-12,,15.65,15.65,1.8,2.85
2017-09-13,,15.66,15.66,1.81,2.84
2017-09-14,,15.6,15.6,1.8,2.83
2017-09-15,,15.54,15.54,1.79,2.84
2017-09-18,,15.59,15.59,1.8,2.85
2017-09-19,,15.56,15.56,1.8,2.82
2017-09-20,,15.61,15.61,1.8,2.85
2017-09-21,,15.61,15.61,1.8,2.81
2017-09-22,,15.6,15.6,1.8,2.8
2017-09-25,,15.56,15.56,1.79,2.79
2017-09-26,,15.58,15.58,1.8,2.79
2017-09-27,,15.58,15.58,1.8,2.8
2017-09-28,,15.57,15.57,1.8,2.78
2017-09-29,,15.62,15.62,1.8,2.8
2017-10-09,,15.76,15.76,1.82,2.82
2017-10-10,,15.8,15.8,1.82,2.82
2017-10-11,,15.83,15.83,1.82,2.8
2017-10-12,,15.84,15.84,1.82,2.8
2017-10-13,,15.86,15.86,1.83,2.82
2017-10-16,,15.82,15.82,1.82,2.77
2017-10-17,,15.8,15.8,1.82,2.77
2017-10-18,,15.9,15.9,1.83,2.75
2017-10-19,,15.86,15.86,1.83,2.72
2017-10-20,,15.85,15.85,1.83,2.75
2017-10-23,,15.86,15.86,1.83,2.79
2017-10-24,,15.92,15.92,1.84,2.77
2017-10-25,,15.93,15.93,1.84,2.78
2017-10-26,,15.86,15.86,1.84,2.8
2017-10-27,,15.81,15.81,1.84,2.76
2017-10-30,,15.55,15.55,1.81,2.7
2017-10-31,,15.39,15.39,1.79,2.7
2017-11-01,,15.39,15.39,1.79,2.71
2017-11-02,,15.38,15.38,1.78,2.68
2017-11-03,,15.33,15.33,1.78,2.65
2017-11-06,,15.41,15.41,1.78,2.66
2017-11-07,,15.53,15.53,1.8,2.69
2017-11-08,,15.51,15.51,1.79,2.69
2017-11-09,,15.58,15.58,1.8,2.72
2017-11-10,,15.62,15.62,1.81,2.71
2017-11-13,,15.69,15.69,1.81,2.7
2017-11-14,,15.6,15.6,1.8,2.69
2017-11-15,,15.48,15.48,1.79,2.68
2017-11-16,,15.51,15.51,1.79,2.66
2017-11-17,,15.53,15.53,1.8,2.61
2017-11-20,,15.63,15.63,1.81,2.6
2017-11-21,,15.79,15.79,1.83,2.62
2017-11-22,,15.89,15.89,1.84,2.62
2017-11-23,,15.49,15.49,1.79,2.56
2017-11-24,,15.49,15.49,1.79,2.58
2017-11-27,,15.31,15.31,1.77,2.55
2017-11-28,,15.34,15.34,1.77,2.59
2017-11-29,,15.35,15.35,1.78,2.59
2017-11-30,,15.22,15.22,1.76,2.59
2017-12-01,,15.21,15.21,1.76,2.61
2017-12-04,,15.23,15.23,1.76,2.59
2017-12-05,,15.27,15.27,1.76,2.53
2017-12-06,,15.21,15.21,1.76,2.53
2017-12-07,,15.07,15.07,1.74,2.53
2017-12-08,,15.15,15.15,1.75,2.55
2017-12-11,,15.4,15.4,1.77,2.56
2017-12-12,,15.21,15.21,1.75,2.54
2017-12-13,,15.33,15.33,1.76,2.57
2017-12-14,,15.26,15.26,1.75,2.56
2017-12-15,,15.12,15.12,1.74,2.55
2017-12-18,,15.14,15.14,1.74,2.54
2017-12-19,,15.32,15.32,1.76,2.56
2017-12-20,,15.29,15.29,1.76,2.53
2017-12-21,,15.38,15.38,1.77,2.54
2017-12-22,,15.36,15.36,1.76,2.53
2017-12-25,,15.33,15.33,1.76,2.5
2017-12-26,,15.42,15.42,1.77,2.52
2017-12-27,,15.25,15.25,1.75,2.51
2017-12-28,,15.36,15.36,1.76,2.53
2017-12-29,,15.43,15.43,1.77,2.54
2018-01-02,,15.65,15.65,1.79,2.57
2018-01-03,,15.74,15.74,1.8,2.6
2018-01-04,,15.8,15.8,1.81,2.61
2018-01-05,,15.83,15.83,1.81,2.61
2018-01-08,,15.9,15.9,1.82,2.61
2018-01-09,,15.95,15.95,1.82,2.62
2018-01-10,,16.03,16.03,1.83,2.59
2018-01-11,,16.05,16.05,1.83,2.61
2018-01-12,,16.08,16.08,1.84,2.59
2018-01-15,,16.04,16.04,1.84,2.56
2018-01-16,,16.13,16.13,1.85,2.56
2018-01-17,,16.15,16.15,1.85,2.57
2018-01-18,,16.33,16.33,1.87,2.57
2018-01-19,,16.4,16.4,1.88,2.57
2018-01-22,,16.52,16.52,1.89,2.58
2018-01-23,,16.8,16.8,1.93,2.6
2018-01-24,,16.82,16.82,1.93,2.6
2018-01-25,,16.74,16.74,1.92,2.61
2018-01-26,,16.8,16.8,1.92,2.59
2018-01-29,,16.59,16.59,1.9,2.55
2018-01-30,,16.41,16.41,1.88,2.54
2018-01-31,,16.43,16.43,1.88,2.51
2018-02-01,,16.35,16.35,1.87,2.41
2018-02-02,,16.45,16.45,1.88,2.44
2018-02-05,,16.57,16.57,1.9,2.42
2018-02-06,,16.04,16.04,1.84,2.31
2018-02-07,,15.66,15.66,1.79,2.31
2018-02-08,,15.43,15.43,1.76,2.32
2018-02-09,,14.81,14.81,1.69,2.22
2018-02-12,,14.94,14.94,1.71,2.27
2018-02-13,,15.09,15.09,1.73,2.29
2018-02-14,,15.16,15.16,1.74,2.3
2018-02-22,,15.51,15.51,1.78,2.35
2018-02-23,,15.59,15.59,1.79,2.35
2018-02-26,,15.77,15.77,1.81,2.4
2018-02-27,,15.55,15.55,1.78,2.39
2018-02-28,,15.38,15.38,1.76,2.36
2018-03-01,,15.46,15.46,1.77,2.4
2018-03-02,,15.35,15.35,1.76,2.4
2018-03-05,,15.36,15.36,1.76,2.4
2018-03-06,,15.5,15.5,1.77,2.44
2018-03-07,,15.43,15.43,1.76,2.41
2018-03-08,,15.51,15.51,1.77,2.43
2018-03-09,,15.61,15.61,1.79,2.44
2018-03-12,,15.68,15.68,1.79,2.49
2018-03-13,,15.57,15.57,1.77,2.47
2018-03-14,,15.48,15.48,1.76,2.45
2018-03-15,,15.51,15.51,1.77,2.44
2018-03-16,,15.39,15.39,1.76,2.42
2018-03-19,,15.45,15.45,1.76,2.41
2018-03-20,,15.5,15.5,1.77,2.41
2018-03-21,,15.33,15.33,1.76,2.4
2018-03-22,,15.22,15.22,1.74,2.39
2018-03-23,,14.75,14.75,1.69,2.31
2018-03-26,,14.64,14.64,1.68,2.32
2018-03-27,,14.74,14.74,1.7,2.35
2018-03-28,,14.48,14.48,1.67,2.32
2018-03-29,,14.68,14.68,1.69,2.35
2018-03-30,,14.7,14.7,1.69,2.35
2018-04-02,,14.64,14.64,1.68,2.34
2018-04-03,,14.52,14.52,1.67,2.32
2018-04-04,,14.46,14.46,1.66,2.31
2018-04-09,,14.47,14.47,1.66,2.32
2018-04-10,,14.75,14.75,1.7,2.34
2018-04-11,,14.83,14.83,1.7,2.35
2018-04-12,,14.66,14.66,1.69,2.35
2018-04-13,,14.56,14.56,1.67,2.33
2018-04-16,,14.32,14.32,1.65,2.31
2018-04-17,,14.1,14.1,1.62,2.25
2018-04-18,,14.21,14.21,1.63,2.27
2018-04-19,,14.33,14.33,1.65,2.3
2018-04-20,,14.12,14.12,1.63,2.26
2018-04-23,,14.12,14.12,1.63,2.25
2018-04-24,,14.37,14.37,1.66,2.29
2018-04-25,,14.28,14.28,1.65,2.29
2018-04-26,,14.02,14.02,1.62,2.26
2018-04-27,,13.95,13.95,1.61,2.24
2018-05-02,,13.73,13.73,1.59,2.22
2018-05-03,,13.82,13.82,1.61,2.24
2018-05-04,,13.77,13.77,1.6,2.23
2018-05-07,,13.98,13.98,1.62,2.27
2018-05-08,,14.11,14.11,1.64,2.29
2018-05-09,,14.09,14.09,1.64,2.28
2018-05-10,,14.15,14.15,1.65,2.28
2018-05-11,,14.11,14.11,1.64,2.27
2018-05-14,,14.19,14.19,1.65,2.25
2018-05-15,,14.25,14.25,1.66,2.27
2018-05-16,,14.13,14.13,1.64,2.27
2018-05-17,,14.05,14.05,1.63,2.25
2018-05-18,,14.23,14.23,1.65,2.28
2018-05-21,,14.29,14.29,1.66,2.31
2018-05-22,,14.24,14.24,1.66,2.31
2018-05-23,,14.03,14.03,1.63,2.28
2018-05-24,,13.94,13.94,1.62,2.27
2018-05-25,,13.88,13.88,1.62,2.23
2018-05-28,,13.89,13.89,1.62,2.22
2018-05-29,,13.79,13.79,1.61,2.21
2018-05-30,,13.48,13.48,1.57,2.13
2018-05-31,,13.71,13.71,1.6,2.16
2018-06-01,,13.61,13.61,1.59,2.13
2018-06-04,,13.69,13.69,1.6,2.14
2018-06-05,,13.8,13.8,1.61,2.17
2018-06-06,,13.77,13.77,1.61,2.17
2018-06-07,,13.76,13.76,1.61,2.15
2018-06-08,,13.57,13.57,1.59,2.14
2018-06-11,,13.76,13.76,1.62,2.16
2018-06-12,,13.9,13.9,1.64,2.19
2018-06-13,,13.77,13.77,1.62,2.16
2018-06-14,,13.74,13.74,1.62,2.15
2018-06-15,,13.68,13.68,1.61,2.12
2018-06-19,,13.22,13.22,1.56,1.99
2018-06-20,,13.25,13.25,1.56,2.0
2018-06-21,,13.08,13.08,1.54,1.94
2018-06-22,,13.14,13.14,1.55,1.97
2018-06-25,,12.97,12.97,1.53,1.95
2018-06-26,,12.88,12.88,1.52,1.96
2018-06-27,,12.69,12.69,1.5,1.95
2018-06-28,,12.56,12.56,1.49,1.94
2018-06-29,,12.86,12.86,1.52,1.97
2018-07-02,,12.51,12.51,1.48,1.94
2018-07-03,,12.55,12.55,1.48,1.95
2018-07-04,,12.45,12.45,1.47,1.92
2018-07-05,,12.36,12.36,1.46,1.88
2018-07-06,,12.42,12.42,1.47,1.88
2018-07-09,,12.77,12.77,1.51,1.94
2018-07-10,,12.81,12.81,1.51,1.95
2018-07-11,,12.6,12.6,1.49,1.9
2018-07-12,,12.88,12.88,1.52,1.95
2018-07-13,,12.87,12.87,1.53,1.95
2018-07-16,,12.77,12.77,1.52,1.95
2018-07-17,,12.66,12.66,1.51,1.94
2018-07-18,,12.6,12.6,1.51,1.94
2018-07-19,,12.56,12.56,1.5,1.93
2018-07-20,,12.83,12.83,1.54,1.93
2018-07-23,,12.97,12.97,1.55,1.96
2018-07-24,,13.16,13.16,1.58,1.99
2018-07-25,,13.14,13.14,1.58,1.98
2018-07-26,,13.02,13.02,1.56,1.99
2018-07-27,,12.97,12.97,1.56,1.98
2018-07-30,,12.95,12.95,1.55,1.95
2018-07-31,,12.96,12.96,1.56,1.95
2018-08-01,,12.71,12.71,1.53,1.92
2018-08-02,,12.44,12.44,1.5,1.89
2018-08-03,,12.31,12.31,1.48,1.85
2018-08-06,,12.17,12.17,1.46,1.82
2018-08-07,,12.5,12.5,1.5,1.85
2018-08-08,,12.33,12.33,1.48,1.82
2018-08-09,,12.58,12.58,1.51,1.87
2018-08-10,,12.57,12.57,1.51,1.88
2018-08-13,,12.51,12.51,1.51,1.9
2018-08-14,,12.47,12.47,1.5,1.89
2018-08-15,,12.2,12.2,1.47,1.84
2018-08-16,,12.12,12.12,1.46,1.84
2018-08-17,,11.96,11.96,1.44,1.8
2018-08-20,,12.1,12.1,1.46,1.81
2018-08-21,,12.27,12.27,1.48,1.82
2018-08-22,,12.12,12.12,1.47,1.79
2018-08-23,,12.15,12.15,1.47,1.81
2018-08-24,,12.18,12.18,1.47,1.8
2018-08-27,,12.37,12.37,1.5,1.83
2018-08-28,,12.31,12.31,1.5,1.82
2018-08-29,,12.2,12.2,1.48,1.8
2018-08-30,,12.04,12.04,1.46,1.78
2018-08-31,,11.92,11.92,1.45,1.76
2018-09-03,,11.9,11.9,1.45,1.76
2018-09-04,,12.04,12.04,1.46,1.77
2018-09-05,,11.81,11.81,1.44,1.77
2018-09-06,,11.73,11.73,1.43,1.76
2018-09-07,,11.77,11.77,1.43,1.76
2018-09-10,,11.62,11.62,1.41,1.73
2018-09-11,,11.6,11.6,1.41,1.72
2018-09-12,,11.54,11.54,1.41,1.72
2018-09-13,,11.67,11.67,1.42,1.74
2018-09-14,,11.67,11.67,1.42,1.73
2018-09-17,,11.53,11.53,1.41,1.7
2018-09-18,,11.73,11.73,1.43,1.73
2018-09-19,,11.88,11.88,1.45,1.74
2018-09-20,,11.89,11.89,1.45,1.75
2018-09-21,,12.23,12.23,1.49,1.77
2018-09-25,,12.13,12.13,1.48,1.76
2018-09-26,,12.25,12.25,1.5,1.76
2018-09-27,,12.2,12.2,1.49,1.74
2018-09-28,,12.33,12.33,1.5,1.76
2018-10-08,,11.85,11.85,1.45,1.71
2018-10-09,,11.85,11.85,1.46,1.72
2018-10-10,,11.85,11.85,1.45,1.71
2018-10-11,,11.28,11.28,1.38,1.59
2018-10-12,,11.43,11.43,1.39,1.57
2018-10-15,,11.25,11.25,1.37,1.53
2018-10-16,,11.17,11.17,1.36,1.48
2018-10-17,,11.24,11.24,1.37,1.5
2018-10-18,,10.94,10.94,1.33,1.45
2018-10-19,,11.24,11.24,1.37,1.48
2018-10-22,,11.68,11.68,1.43,1.56
2018-10-23,,11.38,11.38,1.39,1.53
2018-10-24,,11.41,11.41,1.39,1.53
2018-10-25,,11.42,11.42,1.39,1.53
2018-10-26,,11.42,11.42,1.38,1.53
2018-10-29,,11.13,11.13,1.34,1.51
2018-10-30,,11.22,11.22,1.34,1.51
2018-10-31,,11.23,11.23,1.33,1.52
2018-11-01,,11.26,11.26,1.34,1.52
2018-11-02,,11.58,11.58,1.38,1.59
2018-11-05,,11.49,11.49,1.37,1.59
2018-11-06,,11.45,11.45,1.36,1.6
2018-11-07,,11.37,11.37,1.35,1.58
2018-11-08,,11.35,11.35,1.35,1.58
2018-11-09,,11.17,11.17,1.33,1.56
2018-11-12,,11.3,11.3,1.34,1.62
2018-11-13,,11.4,11.4,1.35,1.66
2018-11-14,,11.28,11.28,1.34,1.65
2018-11-15,,11.42,11.42,1.36,1.69
2018-11-16,,11.46,11.46,1.36,1.7
2018-11-19,,11.57,11.57,1.37,1.69
2018-11-20,,11.32,11.32,1.34,1.65
2018-11-21,,11.34,11.34,1.35,1.65
2018-11-22,,11.31,11.31,1.34,1.66
2018-11-23,,11.06,11.06,1.31,1.58
2018-11-26,,11.05,11.05,1.31,1.57
2018-11-27,,11.04,11.04,1.31,1.59
2018-11-28,,11.16,11.16,1.33,1.6
2018-11-29,,11.02,11.02,1.31,1.58
2018-11-30,,11.12,11.12,1.32,1.6
2018-12-03,,11.41,11.41,1.35,1.64
2018-12-04,,11.43,11.43,1.36,1.64
2018-12-05,,11.37,11.37,1.35,1.64
2018-12-06,,11.16,11.16,1.33,1.6
2018-12-07,,11.14,11.14,1.32,1.6
2018-12-10,,11.04,11.04,1.32,1.59
2018-12-11,,11.09,11.09,1.33,1.59
2018-12-12,,11.13,11.13,1.34,1.61
2018-12-13,,11.28,11.28,1.35,1.62
2018-12-14,,11.1,11.1,1.33,1.57
2018-12-17,,11.18,11.18,1.35,1.63
2018-12-18,,11.08,11.08,1.34,1.63
2018-12-19,,10.96,10.96,1.33,1.6
2018-12-20,,10.89,10.89,1.32,1.6
2018-12-21,,10.79,10.79,1.3,1.6
2018-12-24,,10.83,10.83,1.31,1.6
2018-12-25,,10.75,10.75,1.3,1.58
2018-12-26,,10.71,10.71,1.3,1.58
2018-12-27,,10.66,10.66,1.29,1.56
2018-12-28,,10.71,10.71,1.3,1.56
2019-01-02,,10.57,10.57,1.28,1.55
2019-01-03,,10.56,10.56,1.28,1.53
2019-01-04,,10.78,10.78,1.3,1.58
2019-01-07,,10.85,10.85,1.31,1.61
2019-01-08,,10.82,10.82,1.31,1.61
2019-01-09,,10.91,10.91,1.32,1.61
2019-01-10,,10.87,10.87,1.31,1.61
2019-01-11,,10.95,10.95,1.32,1.62
2019-01-14,,10.86,10.86,1.31,1.61
2019-01-15,,11.03,11.03,1.33,1.62
2019-01-16,,11.03,11.03,1.33,1.62
2019-01-17,,10.98,10.98,1.32,1.61
2019-01-18,,11.16,11.16,1.35,1.62
2019-01-21,,11.24,11.24,1.35,1.63
2019-01-22,,11.09,11.09,1.34,1.61
2019-01-23,,11.1,11.1,1.34,1.61
2019-01-24,,11.15,11.15,1.34,1.61
2019-01-25,,11.23,11.23,1.35,1.6
2019-01-28,,11.27,11.27,1.35,1.61
2019-01-29,,11.28,11.28,1.35,1.58
2019-01-30,,11.2,11.2,1.34,1.56
2019-01-31,,11.31,11.31,1.35,1.54
2019-02-01,,11.46,11.46,1.37,1.59
2019-02-11,,11.63,11.63,1.39,1.63
2019-02-12,,11.69,11.69,1.4,1.64
2019-02-13,,11.92,11.92,1.42,1.67
2019-02-14,,11.92,11.92,1.42,1.66
2019-02-15,,11.72,11.72,1.4,1.67
2019-02-18,,12.05,12.05,1.44,1.74
2019-02-19,,12.04,12.04,1.44,1.73
2019-02-20,,12.09,12.09,1.44,1.75
2019-02-21,,12.04,12.04,1.44,1.74
2019-02-22,,12.27,12.27,1.46,1.81
2019-02-25,,12.98,12.98,1.55,1.92
2019-02-26,,12.85,12.85,1.53,1.91
2019-02-27,,12.88,12.88,1.53,1.91
2019-02-28,,12.85,12.85,1.53,1.92
2019-03-01,,13.11,13.11,1.56,1.93
2019-03-04,,13.25,13.25,1.57,1.97
2019-03-05,,13.34,13.34,1.58,2.0
2019-03-06,,13.48,13.48,1.6,2.07
2019-03-07,,13.39,13.39,1.59,2.12
2019-03-08,,12.85,12.85,1.53,2.02
2019-03-11,,13.11,13.11,1.56,2.1
2019-03-12,,13.22,13.22,1.57,2.12
2019-03-13,,13.05,13.05,1.55,2.05
2019-03-14,,12.93,12.93,1.54,1.99
2019-03-15,,13.07,13.07,1.55,2.02
2019-03-18,,13.41,13.41,1.59,2.08
2019-03-19,,13.38,13.38,1.59,2.06
2019-03-20,,13.37,13.37,1.59,2.08
2019-03-21,,13.4,13.4,1.59,2.11
2019-03-22,,13.39,13.39,1.59,2.13
2019-03-25,,13.1,13.1,1.56,2.09
2019-03-26,,12.9,12.9,1.54,2.03
2019-03-27,,13.04,13.04,1.55,2.05
2019-03-28,,13.02,13.02,1.54,2.01
2019-03-29,,13.47,13.47,1.59,2.06
2019-04-01,,13.85,13.85,1.62,2.16
2019-04-02,,13.85,13.85,1.62,2.19
2019-04-03,,14.02,14.02,1.64,2.21
2019-04-04,,14.17,14.17,1.66,2.22
2019-04-08,,14.16,14.16,1.65,2.19
2019-04-09,,14.17,14.17,1.65,2.21
2019-04-10,,14.17,14.17,1.65,2.2
2019-04-11,,13.91,13.91,1.62,2.16
2019-04-12,,13.88,13.88,1.62,2.16
2019-04-15,,13.8,13.8,1.61,2.12
2019-04-16,,14.17,14.17,1.66,2.17
2019-04-17,,14.21,14.21,1.66,2.18
2019-04-18,,14.14,14.14,1.65,2.17
2019-04-19,,14.23,14.23,1.66,2.19
2019-04-22,,13.93,13.93,1.63,2.15
2019-04-23,,13.86,13.86,1.62,2.1
2019-04-24,,13.88,13.88,1.62,2.13
2019-04-25,,13.57,13.57,1.58,2.05
2019-04-26,,13.34,13.34,1.56,2.02
2019-04-29,,13.26,13.26,1.55,1.96
2019-04-30,,13.12,13.12,1.53,1.98
2019-05-06,,12.38,12.38,1.44,1.82
2019-05-07,,12.47,12.47,1.45,1.82
2019-05-08,,12.32,12.32,1.44,1.81
2019-05-09,,12.12,12.12,1.41,1.78
2019-05-10,,12.5,12.5,1.46,1.85
2019-05-13,,12.33,12.33,1.44,1.82
2019-05-14,,12.25,12.25,1.43,1.81
2019-05-15,,12.5,12.5,1.46,1.84
2019-05-16,,12.55,12.55,1.46,1.84
2019-05-17,,12.26,12.26,1.43,1.76
2019-05-20,,12.21,12.21,1.42,1.77
2019-05-21,,12.35,12.35,1.44,1.81
2019-05-22,,12.3,12.3,1.43,1.8
2019-05-23,,12.12,12.12,1.41,1.79
2019-05-24,,12.13,12.13,1.42,1.76
2019-05-27,,12.28,12.28,1.43,1.81
2019-05-28,,12.36,12.36,1.44,1.81
2019-05-29,,12.35,12.35,1.44,1.81
2019-05-30,,12.3,12.3,1.44,1.81
2019-05-31,,12.26,12.26,1.43,1.81
2019-06-03,,12.24,12.24,1.43,1.77
2019-06-04,,12.15,12.15,1.42,1.76
2019-06-05,,12.15,12.15,1.42,1.75
2019-06-06,,12.04,12.04,1.41,1.71
2019-06-10,,12.16,12.16,1.42,1.74
2019-06-11,,12.47,12.47,1.46,1.8
2019-06-12,,12.38,12.38,1.45,1.79
2019-06-13,,12.36,12.36,1.45,1.8
2019-06-14,,12.26,12.26,1.44,1.77
2019-06-17,,12.51,12.51,1.46,1.81
2019-06-18,,12.54,12.54,1.47,1.81
2019-06-19,,12.67,12.67,1.49,1.83
2019-06-20,,13.0,13.0,1.53,1.88
2019-06-21,,13.04,13.04,1.53,1.9
2019-06-24,,13.07,13.07,1.53,1.89
2019-06-25,,12.94,12.94,1.52,1.89
2019-06-26,,12.92,12.92,1.52,1.87
2019-06-27,,13.03,13.03,1.53,1.89
2019-06-28,,12.98,12.98,1.53,1.88
2019-07-01,,13.29,13.29,1.56,1.94
2019-07-02,,13.28,13.28,1.56,1.94
2019-07-03,,13.17,13.17,1.55,1.91
2019-07-04,,13.12,13.12,1.54,1.92
2019-07-05,,13.17,13.17,1.55,1.92
2019-07-08,,12.85,12.85,1.51,1.86
2019-07-09,,12.82,12.82,1.51,1.87
2019-07-10,,12.75,12.75,1.51,1.83
2019-07-11,,12.76,12.76,1.51,1.83
2019-07-12,,12.83,12.83,1.52,1.86
2019-07-15,,12.88,12.88,1.53,1.86
2019-07-16,,12.84,12.84,1.52,1.87
2019-07-17,,12.82,12.82,1.52,1.88
2019-07-18,,12.71,12.71,1.51,1.85
2019-07-19,,12.81,12.81,1.52,1.86
2019-07-22,,12.69,12.69,1.51,1.82
2019-07-23,,12.74,12.74,1.51,1.82
2019-07-24,,12.84,12.84,1.52,1.83
2019-07-25,,12.9,12.9,1.53,1.84
2019-07-26,,12.92,12.92,1.53,1.84
2019-07-29,,12.91,12.91,1.53,1.83
2019-07-30,,12.97,12.97,1.54,1.84
2019-07-31,,12.89,12.89,1.53,1.83
2019-08-01,,12.78,12.78,1.51,1.82
2019-08-02,,12.6,12.6,1.49,1.78
2019-08-05,,12.37,12.37,1.47,1.76
2019-08-06,,12.22,12.22,1.45,1.71
2019-08-07,,12.17,12.17,1.44,1.71
2019-08-08,,12.3,12.3,1.46,1.73
2019-08-09,,12.21,12.21,1.45,1.71
2019-08-12,,12.38,12.38,1.47,1.74
2019-08-13,,12.28,12.28,1.46,1.73
2019-08-14,,12.33,12.33,1.46,1.73
2019-08-15,,12.36,12.36,1.47,1.74
2019-08-16,,12.33,12.33,1.47,1.73
2019-08-19,,12.58,12.58,1.5,1.79
2019-08-20,,12.56,12.56,1.5,1.79
2019-08-21,,12.55,12.55,1.5,1.8
2019-08-22,,12.57,12.57,1.5,1.79
2019-08-23,,12.6,12.6,1.51,1.8
2019-08-26,,12.42,12.42,1.49,1.79
2019-08-27,,12.62,12.62,1.51,1.84
2019-08-28,,12.57,12.57,1.5,1.81
2019-08-29,,12.52,12.52,1.5,1.8
2019-08-30,,12.5,12.5,1.5,1.78
2019-09-02,,12.61,12.61,1.51,1.83
2019-09-03,,12.64,12.64,1.52,1.84
2019-09-04,,12.76,12.76,1.53,1.87
2019-09-05,,12.89,12.89,1.55,1.88
2019-09-06,,12.94,12.94,1.55,1.89
2019-09-09,,13.04,13.04,1.56,1.91
2019-09-10,,13.0,13.0,1.56,1.91
2019-09-11,,12.95,12.95,1.55,1.89
2019-09-12,,13.05,13.05,1.57,1.91
2019-09-16,,13.03,13.03,1.56,1.92
2019-09-17,,12.82,12.82,1.54,1.87
2019-09-18,,12.85,12.85,1.54,1.86
2019-09-19,,12.91,12.91,1.55,1.88
2019-09-20,,12.94,12.94,1.55,1.89
2019-09-23,,12.81,12.81,1.54,1.87
2019-09-24,,12.84,12.84,1.54,1.89
2019-09-25,,12.73,12.73,1.53,1.85
2019-09-26,,12.63,12.63,1.52,1.83
2019-09-27,,12.66,12.66,1.52,1.84
2019-09-30,,12.54,12.54,1.5,1.82
2019-10-08,,12.6,12.6,1.51,1.82
2019-10-09,,12.64,12.64,1.52,1.83
