序号,基金代码,基金简称,日期,单位净值,累计净值,日增长率,近1周,近1月,近3月,近6月,近1年,近2年,近3年,今年来,成立来,自定义,手续费
949,000991,工银战略转型股票A,2026-07-22,3.045,3.045,1.0,0.36,2.56,-13.15,-21.82,-19.1,-3.3,-15.98,-15.93,204.5,-19.1235,0.15%
950,015140,泰康医疗健康股票发起C,2026-07-22,0.8027,0.8027,-1.04,-6.72,-3.48,-6.58,-20.47,-19.11,-13.13,-25.46,-10.0,-19.73,-19.1316,0.00%
951,006671,广发消费升级股票,2026-07-22,0.9584,0.9584,-1.02,-0.66,2.81,-9.58,-18.35,-19.23,-1.46,-21.84,-17.86,-4.16,-19.6041,0.15%
952,008167,工银消费股票C,2026-07-22,0.9877,0.9877,-1.36,-0.7,2.01,-9.21,-18.87,-19.42,2.17,-12.12,-17.21,-1.23,-20.0308,0.00%
953,011473,工银战略转型股票C,2026-07-22,2.964,2.964,0.99,0.37,2.53,-13.26,-22.02,-19.5,-4.26,-17.23,-16.15,-7.81,-19.5221,0.00%
954,003634,嘉实农业产业股票A,2026-07-22,1.1381,1.1381,1.16,1.01,7.63,-10.43,-13.2,-19.72,-17.62,-36.3,-14.98,13.81,-19.3295,0.15%
955,009954,华银优选成长股票,2026-07-22,0.7699,0.7699,1.17,1.88,2.11,-10.75,-20.88,-19.87,-19.31,-42.3,-21.33,-23.01,-19.1366,0.15%
956,018045,东方创新医疗股票A,2026-07-22,0.8702,0.8702,-0.48,-4.64,18.04,-11.1,-17.16,-19.93,10.88,-9.97,-12.64,-12.98,-20.3478,0.15%
957,015468,嘉实农业产业股票C,2026-07-22,0.5159,0.5159,1.14,1.0,7.57,-10.57,-13.47,-20.2,-18.6,-37.44,-15.27,-48.41,-19.8166,0.00%
958,018046,东方创新医疗股票C,2026-07-22,0.8553,0.8553,-0.49,-4.65,17.99,-11.21,-17.36,-20.33,9.74,-11.41,-12.88,-14.47,-20.7542,0.00%
959,002621,中欧消费主题股票A,2026-07-22,1.2502,1.2502,0.36,1.36,7.3,-5.67,-12.63,-20.58,-16.11,-30.73,-14.16,25.02,-20.5869,0.15%
960,002697,中欧消费主题股票C,2026-07-22,1.1905,1.1905,0.36,1.35,7.23,-5.85,-12.98,-21.21,-17.43,-32.37,-14.54,19.05,-21.2111,0.00%
961,022081,景顺长城医疗产业股票A,2026-07-22,1.2401,1.2401,0.19,-3.28,19.24,-3.49,-0.4,-21.35,,,5.03,24.02,-21.5127,0.15%
962,022082,景顺长城医疗产业股票C,2026-07-22,1.2331,1.2331,0.19,-3.29,19.2,-3.58,-0.6,-21.65,,,4.79,23.32,-21.8072,0.00%
963,004189,华商消费行业股票,2026-07-22,0.9152,0.6515,1.61,3.09,3.42,-8.1,-18.41,-21.7,-14.21,-31.28,-18.07,-34.85,-21.57,0.15%
964,009265,易方达消费精选股票,2026-07-22,0.7408,0.7408,-0.72,0.94,5.86,-9.67,-20.09,-21.98,-3.74,-16.01,-20.23,-25.92,-22.2339,0.15%
965,006604,嘉实消费精选股票A,2026-07-22,1.2373,1.2373,0.15,0.89,4.95,-8.76,-18.11,-22.34,1.14,-26.0,-15.4,23.73,-21.7889,0.15%
966,006605,嘉实消费精选股票C,2026-07-22,1.1914,1.1914,0.15,0.88,4.91,-8.87,-18.32,-22.72,0.16,-27.09,-15.64,19.14,-22.1765,0.00%
967,020140,国寿安保品质消费股票发起式A,2026-07-22,0.6794,0.6794,-0.96,-4.54,-7.97,-11.91,-24.99,-22.92,-24.68,,-18.2,-32.06,-22.5048,0.12%
968,009852,银华品质消费股票A,2026-07-22,0.6451,0.6451,-0.29,0.64,8.93,-7.01,-16.41,-23.24,8.62,-11.3,-13.91,-35.49,-22.9915,0.15%
969,020141,国寿安保品质消费股票发起式C,2026-07-22,0.6722,0.6722,-0.96,-4.54,-7.99,-12.02,-25.17,-23.3,-25.42,,-18.43,-32.78,-22.8863,0.00%
970,023948,银华品质消费股票C,2026-07-22,0.6409,0.6409,-0.3,0.63,8.9,-7.18,-16.66,-23.62,,,-14.19,-9.16,-23.374,0.00%
971,012210,申万菱信智能汽车股票A,2026-07-22,0.5419,0.5419,-0.77,-1.06,-12.93,-23.0,-32.14,-23.74,-7.48,-35.43,-28.88,-45.81,-24.2839,0.15%
972,006926,长城量化精选股票A,2026-07-22,0.6802,0.6802,-0.72,-4.22,-10.58,-10.91,-17.14,-23.95,-29.83,-47.54,-17.57,-31.98,-23.4698,0.15%
973,012211,申万菱信智能汽车股票C,2026-07-22,0.5309,0.5309,-0.78,-1.08,-12.97,-23.09,-32.29,-24.05,-8.21,-36.21,-29.05,-46.91,-24.5881,0.00%
974,007965,民生加银品质消费股票A,2026-07-22,0.6675,0.6675,0.0,0.32,12.79,-9.31,-16.21,-24.24,-10.41,-26.32,-13.57,-33.25,-24.4482,0.15%
975,016073,创金合信软件产业股票发起A,2026-07-22,0.9032,0.9032,-3.05,-3.34,-10.2,-14.61,-32.24,-24.25,3.52,-36.85,-21.3,-9.68,-25.7054,0.15%
976,009476,建信食品饮料行业股票A,2026-07-22,0.6198,0.6198,0.57,3.16,8.07,-6.43,-16.59,-24.31,-30.45,-43.88,-17.83,-38.02,-24.2298,0.15%
977,011463,长城量化精选股票C,2026-07-22,0.6619,0.6619,-0.71,-4.24,-10.63,-11.02,-17.35,-24.33,-30.52,-48.33,-17.8,-51.56,-23.8495,0.00%
978,007966,民生加银品质消费股票C,2026-07-22,0.6526,0.6526,0.0,0.29,12.73,-9.41,-16.38,-24.56,-10.91,-27.03,-13.78,-34.74,-24.7723,0.00%
979,014864,建信食品饮料行业股票C,2026-07-22,0.6084,0.6084,0.56,3.15,8.04,-6.52,-16.75,-24.61,-31.0,-44.55,-18.01,-46.39,-24.5255,0.00%
980,016074,创金合信软件产业股票发起C,2026-07-22,0.879,0.879,-3.06,-3.34,-10.23,-14.72,-32.41,-24.64,1.67,-38.3,-21.52,-12.1,-26.0848,0.00%
981,003190,创金合信消费主题股票A,2026-07-22,1.4797,1.4082,-0.61,-2.43,-1.55,-17.42,-26.08,-24.74,-20.25,-35.66,-22.89,40.82,-24.9302,0.15%
982,005620,中欧品质消费股票A,2026-07-22,0.9079,1.1629,-0.14,0.51,5.53,-9.23,-17.99,-25.0,-9.69,-24.63,-16.59,2.17,-24.4361,0.15%
983,003191,创金合信消费主题股票C,2026-07-22,1.3988,1.3207,-0.61,-2.45,-1.6,-17.57,-26.34,-25.27,-21.36,-37.0,-23.19,32.07,-25.453,0.00%
984,011013,长城消费30股票A,2026-07-22,0.4394,0.4394,-1.17,-5.59,-5.73,-14.6,-26.13,-25.44,-17.16,-31.41,-23.1,-56.06,-25.6011,0.15%
985,005621,中欧品质消费股票C,2026-07-22,0.8549,1.0939,-0.14,0.49,5.48,-9.4,-18.31,-25.56,-11.09,-26.39,-16.91,-4.31,-24.9956,0.00%
986,011014,长城消费30股票C,2026-07-22,0.4259,0.4259,-1.16,-5.59,-5.77,-14.72,-26.34,-25.88,-18.16,-32.64,-23.34,-57.41,-26.0333,0.00%
987,017870,光大消费主题股票C,2026-07-22,0.8167,0.8167,-0.17,-1.03,6.7,-12.59,-24.92,-26.4,-12.54,-40.79,-21.29,-48.84,-26.6481,0.00%
988,008234,光大消费主题股票A,2026-07-22,0.8214,0.8214,-0.17,-1.04,6.72,-12.54,-24.83,-26.62,-12.57,-40.56,-21.19,-17.86,-26.8762,0.15%
989,014957,华富消费成长股票A,2026-07-22,0.6317,0.6317,-2.95,-8.85,-15.34,-23.52,-32.7,-26.81,-12.2,-30.77,-27.81,-36.83,-27.1899,0.15%
990,014958,华富消费成长股票C,2026-07-22,0.6117,0.6117,-2.95,-8.86,-15.39,-23.68,-32.97,-27.4,-13.6,-32.42,-28.15,-38.83,-27.7719,0.00%
991,009162,富国医药成长30股票A,2026-07-22,0.8871,0.8871,-0.38,-4.63,9.36,-10.48,-13.25,-29.71,25.3,16.82,-10.93,-11.29,-29.1057,0.15%
992,005433,申万菱信医药先锋股票A,2026-07-22,0.3915,0.3915,0.05,-3.24,14.14,-13.63,-15.84,-36.12,-24.29,-51.4,-12.1,-60.85,-36.0608,0.15%
993,015171,申万菱信医药先锋股票C,2026-07-22,0.3838,0.3838,0.05,-3.23,14.12,-13.71,-16.0,-36.52,-25.08,-52.1,-12.27,-52.62,-36.457,0.00%
994,016847,中欧高端装备股票发起A,2026-07-22,0.703,0.703,-3.26,-17.97,-29.15,-41.3,-41.92,-36.93,-13.71,-23.64,-33.81,-29.7,-35.5223,0.15%
995,016848,中欧高端装备股票发起C,2026-07-22,0.6902,0.6902,-3.28,-17.98,-29.19,-41.38,-42.07,-37.25,-14.57,-24.77,-34.0,-30.98,-35.8431,0.00%
996,012360,汇丰晋信港股通核心资产股票发起式A,2026-07-22,0.9071,0.9071,-1.21,1.85,2.13,-4.87,-14.42,,,,-7.72,-9.29,-9.29,0.15%
997,023835,广发资源智选股票发起式C,2026-07-22,0.9892,0.9892,0.66,-4.18,-18.93,-22.57,-26.08,,,,-15.68,-1.08,-1.08,0.00%
998,023834,广发资源智选股票发起式A,2026-07-22,0.9948,0.9948,0.66,-4.18,-18.9,-22.46,-25.85,,,,-15.39,-0.52,-0.52,0.15%
999,024895,泰康资源精选股票发起A,2026-07-22,1.2773,1.2773,3.62,2.53,-13.14,-15.3,-20.91,,,,-12.44,27.73,27.73,0.15%
1000,024896,泰康资源精选股票发起C,2026-07-22,1.2679,1.2679,3.61,2.51,-13.18,-15.39,-21.1,,,,-12.67,26.79,26.79,0.00%
1001,025067,建信医疗创新股票C,2026-07-22,0.9951,0.9951,0.2,-4.93,19.75,-1.1,5.6,,,,9.12,-0.49,-0.49,0.00%
1002,025068,建信医疗创新股票A,2026-07-22,0.9987,0.9987,0.2,-4.92,19.79,-1.0,5.81,,,,9.37,-0.13,-0.13,0.15%
1003,012361,汇丰晋信港股通核心资产股票发起式C,2026-07-22,0.9028,0.9028,-1.2,1.84,2.09,-4.98,-14.64,,,,-7.98,-9.72,-9.72,0.00%
1004,025069,景顺长城高端装备股票,2026-07-22,1.0572,1.0572,-0.85,-4.9,-12.64,-19.3,-22.03,,,,-8.36,5.72,5.72,0.15%
1005,025387,万家智胜量化选股股票C,2026-07-22,1.0392,1.0392,-1.37,-9.24,-22.13,-9.32,-3.46,,,,0.8,3.92,3.92,0.00%
1006,025012,财通华裕量化选股股票C,2026-07-22,0.9915,0.9915,-1.27,-4.62,-9.65,-13.32,-11.87,,,,-4.67,-0.85,-0.85,0.00%
1007,025011,财通华裕量化选股股票A,2026-07-22,0.9948,0.9948,-1.28,-4.61,-9.62,-13.22,-11.69,,,,-4.46,-0.52,-0.52,0.15%
1008,025386,万家智胜量化选股股票A,2026-07-22,1.0429,1.0429,-1.37,-9.23,-22.1,-9.21,-3.23,,,,1.07,4.29,4.29,0.15%
1009,025512,广发信息产业股票发起式C,2026-07-22,1.262,1.262,-2.41,-5.88,-10.84,24.84,24.01,,,,26.91,26.2,26.2,0.00%
1010,025511,广发信息产业股票发起式A,2026-07-22,1.2665,1.2665,-2.42,-5.87,-10.8,24.93,24.3,,,,27.25,26.65,26.65,0.15%
1011,025415,新华策略精选股票C,2026-07-22,3.126,3.126,-2.99,-18.37,-26.74,-3.34,25.02,,,,39.75,45.08,45.084935,0.00%
1012,025445,万家周期视野股票发起式A,2026-07-22,0.9504,0.9504,6.8,8.98,-4.75,-20.53,-29.36,,,,-7.72,-4.96,-4.96,0.15%
1013,025446,万家周期视野股票发起式C,2026-07-22,0.9471,0.9471,6.8,8.97,-4.79,-20.65,-29.52,,,,-7.91,-5.29,-5.29,0.00%
1014,025968,建信科技智选股票型发起A,2026-07-22,1.7439,1.7439,-2.67,-7.16,1.1,54.64,53.34,,,,69.0,74.39,74.39,0.15%
1015,025969,建信科技智选股票型发起C,2026-07-22,1.7396,1.7396,-2.67,-7.17,1.06,54.49,53.04,,,,68.65,73.96,73.96,0.00%
1016,026154,红土创新医疗保健股票C,2026-07-22,1.3527,1.3527,0.31,-7.38,6.1,4.26,8.97,,,,15.64,11.16,11.159504,0.00%
1017,026155,红土创新新科技股票C,2026-07-22,8.9802,8.9802,-4.55,-12.67,-24.76,7.66,59.3,,,,74.34,116.31,116.312176,0.00%
1018,025659,国金科创创业量化选股股票C,2026-07-22,1.0646,1.0646,-1.82,-10.93,-21.81,-9.26,-0.95,,,,6.65,6.46,6.46,0.00%
1019,025658,国金科创创业量化选股股票A,2026-07-22,1.0678,1.0678,-1.81,-10.93,-21.78,-9.15,-0.69,,,,6.95,6.78,6.78,0.15%
1020,025541,华夏创新前沿股票C,2026-07-22,5.126,5.126,-2.51,-5.18,-11.19,17.09,36.0,,,,46.25,51.03,51.031232,0.00%
1021,025449,万家数字经济股票发起式A,2026-07-22,0.7025,0.7025,-3.36,-16.3,-37.23,-12.97,-24.2,,,,-22.46,-29.75,-29.75,0.15%
1022,025450,万家数字经济股票发起式C,2026-07-22,0.6995,0.6995,-3.36,-16.32,-37.26,-13.08,-24.39,,,,-22.68,-30.05,-30.05,0.00%
1023,025789,广发质量优选股票C,2026-07-22,0.9421,0.9421,-1.97,-3.74,-5.94,-5.26,-5.76,,,,-5.35,-5.79,-5.79,0.00%
1024,025949,诺安研究精选股票C,2026-07-22,1.934,1.934,-2.22,-15.66,-27.59,-35.51,-39.01,,,,-27.27,-13.04,-13.039568,0.00%
1025,025404,苏新睿见量化选股股票A,2026-07-22,0.8853,0.8853,-1.36,-7.28,-15.82,-17.01,-16.96,,,,-13.15,-11.47,-11.47,0.15%
1026,025405,苏新睿见量化选股股票C,2026-07-22,0.8815,0.8815,-1.37,-7.29,-15.86,-17.14,-17.21,,,,-13.45,-11.85,-11.85,0.00%
1027,026290,红土创新科技创新股票(LOF)C,2026-07-22,2.5442,2.5442,-4.49,-13.11,-25.47,5.66,55.38,,,,68.92,67.9,67.900746,0.00%
1028,026517,上银科技先锋股票发起式C,2026-07-22,0.6264,0.6264,-2.2,-7.65,-19.83,-23.31,-37.36,,,,,-37.36,-37.36,0.00%
1029,026516,上银科技先锋股票发起式A,2026-07-22,0.6275,0.6275,-2.2,-7.65,-19.8,-23.22,-37.25,,,,,-37.25,-37.25,0.08%
1030,026620,安信消费睿选股票发起C,2026-07-22,0.9286,0.9286,1.62,1.13,0.64,-7.52,,,,,,-7.14,-7.14,0.00%
1031,026619,安信消费睿选股票发起A,2026-07-22,0.9302,0.9302,1.62,1.13,0.67,-7.42,,,,,,-6.98,-6.98,0.08%
1032,025788,广发质量优选股票A,2026-07-22,0.9448,0.9448,-1.97,-3.73,-5.91,-5.15,-5.52,,,,-5.09,-5.52,-5.52,0.15%
1033,026521,财通资管量化选股股票发起式C,2026-07-22,0.8584,0.8584,-1.25,-5.23,-8.82,-13.21,,,,,,-14.16,-14.16,0.00%
1034,026520,财通资管量化选股股票发起式A,2026-07-22,0.86,0.86,-1.25,-5.23,-8.78,-13.12,,,,,,-14.0,-14.0,0.08%
1035,026124,汇丰晋信周期优选股票A,2026-07-22,0.7367,0.7367,1.57,0.79,-8.45,-26.43,,,,,,-26.33,-26.33,0.08%
1036,026125,汇丰晋信周期优选股票C,2026-07-22,0.7357,0.7357,1.59,0.79,-8.47,-26.5,,,,,,-26.43,-26.43,0.00%
1037,026174,路博迈港股通科技股票C,2026-07-22,1.0063,1.0063,-1.84,-7.61,-20.29,-6.22,-3.37,,,,0.88,0.63,0.63,0.00%
1038,026488,安信资源睿选股票发起A,2026-07-22,0.9631,0.9631,-1.82,-16.54,-35.8,-11.59,,,,,,-3.69,-3.69,0.08%
1039,026489,安信资源睿选股票发起C,2026-07-22,0.9616,0.9616,-1.82,-16.54,-35.82,-11.66,,,,,,-3.84,-3.84,0.00%
1040,026747,上银医药精选股票发起式C,2026-07-22,0.9608,0.9608,-0.89,-4.01,1.77,-3.18,,,,,,-3.92,-3.92,0.00%
1041,026746,上银医药精选股票发起式A,2026-07-22,0.9623,0.9623,-0.89,-4.0,1.81,-3.08,,,,,,-3.77,-3.77,0.08%
1042,026224,广发消费领航股票发起式C,2026-07-22,0.9893,0.9893,-0.46,1.11,5.14,2.51,,,,,,-1.07,-1.07,0.00%
1043,026807,易方达研究智选股票A,2026-07-22,0.989,0.989,-0.76,-6.88,-16.18,-3.8,,,,,,-1.1,-1.1,0.08%
1044,026553,南方量化成长股票C,2026-07-22,1.4859,1.4859,-1.83,-6.26,-13.52,-8.2,,,,,,-2.44,-2.442387,0.00%
1045,025878,易米远景量化选股股票C,2026-07-22,0.848,0.848,-0.63,-7.96,-17.36,-17.14,,,,,,-15.2,-15.2,0.00%
1046,026468,山证资管数字经济锐选股票发起式A,2026-07-22,0.7339,0.7339,-3.36,-11.01,-24.53,-9.54,-22.89,,,,-26.61,-26.61,-26.61,0.15%
1047,025736,华西科技成长股票,2026-07-22,1.3465,1.3465,-2.7,-7.93,-11.61,12.69,22.83,,,,29.06,34.65,34.65,0.15%
1048,026375,中金睿见优选股票C,2026-07-22,0.9729,0.9729,-1.68,-6.82,-14.68,-6.03,,,,,,-2.71,-2.71,0.00%
1049,026469,山证资管数字经济锐选股票发起式C,2026-07-22,0.7316,0.7316,-3.36,-11.02,-24.57,-9.67,-23.11,,,,-26.84,-26.84,-26.84,0.00%
1050,025660,招商中国机遇股票C,2026-07-22,2.81,2.81,-3.24,-9.88,-25.17,13.4,32.24,,,,44.32,45.75,45.746888,0.00%
1051,026223,广发消费领航股票发起式A,2026-07-22,0.9912,0.9912,-0.46,1.12,5.18,2.63,,,,,,-0.88,-0.88,0.08%
1052,026663,建信资源严选股票发起C,2026-07-22,0.7666,0.7666,2.8,2.35,-12.81,-20.12,,,,,,-23.34,-23.34,0.00%
1053,026662,建信资源严选股票发起A,2026-07-22,0.7679,0.7679,2.8,2.35,-12.79,-20.05,,,,,,-23.21,-23.21,0.08%
1054,026173,路博迈港股通科技股票A,2026-07-22,1.0097,1.0097,-1.85,-7.6,-20.24,-6.08,-3.08,,,,1.22,0.97,0.97,0.15%
1055,026304,上银科技创新股票发起式C,2026-07-22,0.9209,0.9209,1.41,-2.76,-10.51,-7.62,-7.91,,,,,-7.91,-7.91,0.00%
1056,026303,上银科技创新股票发起式A,2026-07-22,0.9228,0.9228,1.43,-2.74,-10.47,-7.53,-7.72,,,,,-7.72,-7.72,0.08%
1057,027476,山证资管新能源锐选股票发起式A,2026-07-22,0.9629,0.9629,-0.19,-0.99,-3.83,,,,,,,-3.71,-3.71,0.08%
1058,026626,建信消费严选股票A,2026-07-22,0.986,0.986,-0.35,-0.29,-0.83,,,,,,,-1.4,-1.4,0.08%
1059,026627,建信消费严选股票C,2026-07-22,0.9851,0.9851,-0.35,-0.29,-0.88,,,,,,,-1.49,-1.49,0.00%
1060,027467,华宝绿色领先股票C,2026-07-22,1.0665,1.0665,-0.78,-7.92,-30.91,,,,,,,-42.25,-42.248335,0.00%
1061,026374,中金睿见优选股票A,2026-07-22,0.974,0.974,-1.69,-6.82,-14.66,-5.94,,,,,,-2.6,-2.6,0.08%
1062,027053,兴全价值量化选股股票发起式A,2026-07-22,1.0118,1.0118,0.69,0.5,1.61,,,,,,,1.18,1.18,0.80%
1063,027054,兴全价值量化选股股票发起式C,2026-07-22,1.0113,1.0113,0.68,0.49,1.57,,,,,,,1.13,1.13,0.00%
1064,027364,安信新材料睿选股票发起A,2026-07-17,0.7013,0.7013,,-10.42,-23.66,,,,,,,-29.87,,0.08%
1065,026859,华安智优量化选股股票A,2026-07-22,0.9768,0.9768,-0.9,,-5.29,-2.32,,,,,,-2.32,-2.32,0.08%
1066,026866,华安智优量化选股股票C,2026-07-22,0.9759,0.9759,-0.9,,-5.33,-2.41,,,,,,-2.41,-2.41,0.00%
1067,025877,易米远景量化选股股票A,2026-07-22,0.8492,0.8492,-0.63,-7.96,-17.33,-17.05,,,,,,-15.08,-15.08,0.80%
1068,027365,安信新材料睿选股票发起C,2026-07-17,0.7013,0.7013,,-10.42,-23.66,,,,,,,-29.87,,0.00%
1069,027477,山证资管新能源锐选股票发起式C,2026-07-22,0.9624,0.9624,-0.18,-0.99,-3.87,,,,,,,-3.76,-3.76,0.00%
1070,026808,易方达研究智选股票C,2026-07-22,0.9876,0.9876,-0.76,-6.89,-16.21,-3.91,,,,,,-1.24,-1.24,0.00%
1071,027757,融通产业趋势股票C,2026-07-22,1.9934,1.9934,-5.92,-15.27,,,,,,,,-29.02,-29.017555,0.00%
1072,027240,山证资管半导体产业锐选股票发起式C,2026-07-22,0.9657,0.9657,-0.26,-1.88,-6.09,,,,,,,-3.43,-3.43,0.00%
1073,027774,中金消费优选股票发起C,2026-07-22,0.9711,0.9711,-0.74,-4.48,-2.87,,,,,,,-2.89,-2.89,0.00%
1074,027235,交银智远量化选股股票发起,2026-07-22,0.8903,0.8903,-1.41,-6.49,-13.4,,,,,,,-10.97,-10.97,0.08%
1075,027773,中金消费优选股票发起A,2026-07-22,0.9715,0.9715,-0.73,-4.46,-2.84,,,,,,,-2.85,-2.85,0.08%
1076,026995,信澳港股通创新驱动股票型发起式A,2026-07-22,0.9533,0.9533,-1.19,-3.56,-4.61,,,,,,,-4.67,-4.67,0.08%
1077,026996,信澳港股通创新驱动股票型发起式C,2026-07-22,0.9527,0.9527,-1.2,-3.57,-4.66,,,,,,,-4.73,-4.73,0.00%
1078,027239,山证资管半导体产业锐选股票发起式A,2026-07-22,0.9661,0.9661,-0.26,-1.87,-6.07,,,,,,,-3.39,-3.39,0.08%
