日期,指数,市净率,等权市净率,市净率中位数
2007-01-15,2197.14,3.25,3.22,2.55
2007-01-16,2263.73,3.45,3.52,2.78
2007-01-17,2225.5,3.39,3.48,2.74
2007-01-18,2244.06,3.36,3.56,2.81
2007-01-19,2321.36,3.45,3.69,2.89
2007-01-22,2417.01,3.58,3.86,3.02
2007-01-23,2430.22,3.96,3.87,3.03
2007-01-24,2456.74,3.96,3.9,3.11
2007-01-25,2367.27,3.79,3.73,2.96
2007-01-26,2415.02,3.83,3.76,2.94
2007-01-29,2481.14,3.91,3.88,3.04
2007-01-30,2461.32,3.88,3.86,3.03
2007-01-31,2309.14,3.69,3.66,2.87
2007-02-01,2322.05,3.69,3.69,2.89
2007-02-02,2240.11,3.53,3.6,2.83
2007-02-05,2226.79,3.45,3.62,2.87
2007-02-06,2271.17,3.53,3.69,2.95
2007-02-07,2321.07,3.58,3.76,3.0
2007-02-08,2361.53,3.61,3.83,3.08
2007-02-09,2353.79,3.59,3.83,3.1
2007-02-12,2432.79,3.7,3.93,3.16
2007-02-13,2471.23,3.73,3.99,3.2
2007-02-14,2533.05,3.83,4.07,3.3
2007-02-15,2611.84,3.95,4.19,3.39
2007-02-16,2625.09,3.95,4.22,3.38
2007-02-26,2673.16,4.02,4.34,3.54
2007-02-27,2428.06,3.66,3.96,3.25
2007-02-28,2519.74,3.81,4.1,3.4
2007-03-01,2453.43,3.69,3.99,3.34
2007-03-02,2490.61,3.73,4.05,3.37
2007-03-05,2467.99,3.67,4.05,3.36
2007-03-06,2502.27,3.74,4.07,3.38
2007-03-07,2569.82,3.82,4.18,3.47
2007-03-08,2611.76,3.85,4.25,3.53
2007-03-09,2600.46,3.86,4.23,3.53
2007-03-12,2618.58,3.88,4.28,3.55
2007-03-13,2644.15,3.89,4.33,3.61
2007-03-14,2607.61,3.81,4.29,3.54
2007-03-15,2656.46,3.89,4.37,3.61
2007-03-16,2613.28,3.86,4.3,3.56
2007-03-19,2664.51,3.97,4.35,3.61
2007-03-20,2689.09,3.98,4.41,3.71
2007-03-21,2723.28,4.01,4.48,3.79
2007-03-22,2730.32,4.02,4.48,3.79
2007-03-23,2743.1,4.01,4.51,3.87
2007-03-26,2801.23,4.07,4.61,3.93
2007-03-27,2828.61,4.08,4.67,4.01
2007-03-28,2830.08,4.1,4.57,3.93
2007-03-29,2792.34,4.15,4.44,3.79
2007-03-30,2798.94,4.11,4.46,3.82
2007-04-02,2866.62,4.1,4.54,3.88
2007-04-03,2907.06,4.14,4.6,3.92
2007-04-04,2933.77,4.15,4.64,3.94
2007-04-05,2971.98,4.19,4.71,4.03
2007-04-06,3004.38,4.2,4.78,4.1
2007-04-09,3067.96,4.29,4.86,4.19
2007-04-10,3105.6,4.31,4.89,4.23
2007-04-11,3147.18,4.37,4.95,4.27
2007-04-12,3207.5,4.43,5.06,4.37
2007-04-13,3195.01,4.41,5.04,4.34
2007-04-16,3284.33,4.47,5.18,4.43
2007-04-17,3329.67,4.47,5.28,4.53
2007-04-18,3367.85,4.51,5.37,4.66
2007-04-19,3200.01,4.29,5.07,4.36
2007-04-20,3347.79,4.46,5.34,4.59
2007-04-23,3495.23,4.61,5.55,4.78
2007-04-24,3515.2,4.56,5.58,4.8
2007-04-25,3513.5,4.58,5.55,4.83
2007-04-26,3559.23,4.6,5.62,4.86
2007-04-27,3540.14,4.54,5.61,4.84
2007-04-30,3620.35,4.58,5.72,4.92
2007-05-08,3761.53,4.72,5.97,5.14
2007-05-09,3774.91,4.79,5.96,5.1
2007-05-10,3799.39,4.83,6.0,5.15
2007-05-11,3778.42,4.79,5.97,5.09
2007-05-14,3808.25,4.82,6.01,5.11
2007-05-15,3677.98,4.65,5.83,4.95
2007-05-16,3778.79,4.75,6.01,5.1
2007-05-17,3862.79,4.82,6.16,5.24
2007-05-18,3864.52,4.82,6.18,5.28
2007-05-21,3936.93,4.87,6.34,5.39
2007-05-22,3989.42,4.91,6.46,5.51
2007-05-23,4070.52,4.99,6.61,5.64
2007-05-24,4053.53,4.96,6.58,5.59
2007-05-25,4121.69,4.99,6.7,5.71
2007-05-28,4214.41,5.11,6.86,5.87
2007-05-29,4308.66,5.22,7.0,5.99
2007-05-30,4000.71,4.89,6.45,5.45
2007-05-31,3986.66,4.99,6.29,5.34
2007-06-01,3819.3,4.87,5.95,5.0
2007-06-04,3516.65,4.47,5.46,4.54
2007-06-05,3619.45,4.61,5.55,4.62
2007-06-06,3670.32,4.63,5.66,4.69
2007-06-07,3812.34,4.76,5.94,4.92
2007-06-08,3855.03,4.79,6.05,5.02
2007-06-11,3950.32,4.89,6.21,5.15
2007-06-12,4056.27,4.99,6.39,5.32
2007-06-13,4155.25,5.11,6.57,5.52
2007-06-14,4108.7,5.03,6.5,5.42
2007-06-15,4127.55,5.05,6.53,5.46
2007-06-18,4253.65,5.21,6.71,5.58
2007-06-19,4294.45,5.23,6.81,5.7
2007-06-20,4190.59,5.12,6.63,5.56
2007-06-21,4215.28,5.2,6.62,5.48
2007-06-22,4044.92,5.05,6.31,5.18
2007-06-25,3848.69,4.87,5.95,4.88
2007-06-26,3905.3,4.92,6.05,4.98
2007-06-27,4012.45,5.04,6.2,5.09
2007-06-28,3811.87,4.83,5.83,4.68
2007-06-29,3699.34,4.73,5.6,4.5
2007-07-02,3708.31,4.74,5.6,4.58
2007-07-03,3779.0,4.81,5.72,4.65
2007-07-04,3692.41,4.71,5.59,4.5
2007-07-05,3479.05,4.46,5.24,4.21
2007-07-06,3659.82,4.67,5.54,4.45
2007-07-09,3772.34,4.8,5.7,4.64
2007-07-10,3712.92,4.78,5.54,4.47
2007-07-11,3734.78,4.8,5.6,4.53
2007-07-12,3759.51,4.86,5.63,4.54
2007-07-13,3758.34,4.86,5.65,4.56
2007-07-16,3636.55,4.74,5.48,4.43
2007-07-17,3724.53,4.84,5.59,4.5
2007-07-18,3741.42,4.88,5.6,4.52
2007-07-19,3744.73,4.85,5.63,4.53
2007-07-20,3904.75,5.03,5.83,4.74
2007-07-23,4091.11,5.22,6.12,4.98
2007-07-24,4096.56,5.22,6.12,4.98
2007-07-25,4194.73,5.36,6.26,5.17
2007-07-26,4250.72,5.39,6.39,5.21
2007-07-27,4272.31,5.39,6.47,5.31
2007-07-30,4370.17,5.51,6.59,5.4
2007-07-31,4420.19,5.52,6.66,5.45
2007-08-01,4234.14,5.32,6.33,5.14
2007-08-02,4386.0,5.46,6.56,5.38
2007-08-03,4525.85,5.65,6.69,5.39
2007-08-06,4628.63,5.74,6.83,5.54
2007-08-07,4636.22,5.77,6.82,5.54
2007-08-08,4575.81,5.78,6.69,5.43
2007-08-09,4669.65,5.89,6.74,5.49
2007-08-10,4609.33,5.87,6.6,5.41
2007-08-13,4600.7,5.95,6.55,5.43
2007-08-14,4682.14,6.01,6.66,5.55
2007-08-15,4679.1,5.99,6.63,5.48
2007-08-16,4626.73,5.85,6.63,5.49
2007-08-17,4542.97,5.68,6.53,5.38
2007-08-20,4781.82,5.99,6.76,5.61
2007-08-21,4860.99,6.05,6.83,5.67
2007-08-22,4935.02,6.08,6.93,5.69
2007-08-23,5010.49,6.14,7.02,5.76
2007-08-24,5074.76,6.2,7.06,5.77
2007-08-27,5089.93,6.23,7.03,5.8
2007-08-28,5097.72,6.28,7.03,5.74
2007-08-29,5030.28,6.16,6.95,5.74
2007-08-30,5116.21,6.22,7.11,5.87
2007-08-31,5171.07,6.27,7.16,5.89
2007-09-03,5290.07,6.4,7.32,6.06
2007-09-04,5238.67,6.32,7.26,5.98
2007-09-05,5247.88,6.31,7.29,5.96
2007-09-06,5297.74,6.4,7.33,6.05
2007-09-07,5179.16,6.25,7.17,5.98
2007-09-10,5265.05,6.34,7.31,6.05
2007-09-11,4997.92,6.04,6.9,5.73
2007-09-12,5070.11,6.12,7.0,5.78
2007-09-13,5205.85,6.25,7.14,5.87
2007-09-14,5256.72,6.29,7.23,5.89
2007-09-17,5359.85,6.41,7.38,6.04
2007-09-18,5354.24,6.41,7.42,6.11
2007-09-19,5294.82,6.39,7.33,6.04
2007-09-20,5364.07,6.47,7.41,6.11
2007-09-21,5332.01,6.47,7.36,5.99
2007-09-24,5372.92,6.51,7.4,6.02
2007-09-25,5318.09,6.44,7.28,6.03
2007-09-26,5228.1,6.33,7.16,5.97
2007-09-27,5288.21,6.42,7.24,6.01
2007-09-28,5430.64,6.6,7.41,6.15
2007-10-08,5486.94,6.77,7.41,6.12
2007-10-09,5516.64,6.8,7.46,6.26
2007-10-10,5516.56,6.86,7.42,6.17
2007-10-11,5549.39,7.02,7.34,6.04
2007-10-12,5505.64,7.0,7.23,5.86
2007-10-15,5569.75,7.14,7.26,5.89
2007-10-16,5624.46,7.22,7.33,5.91
2007-10-17,5580.48,7.16,7.32,5.92
2007-10-18,5394.54,6.9,7.09,5.74
2007-10-19,5393.13,6.87,7.07,5.72
2007-10-22,5256.32,6.69,6.87,5.55
2007-10-23,5308.39,6.97,6.85,5.5
2007-10-24,5324.96,7.03,6.72,5.37
2007-10-25,5052.57,6.66,6.26,4.96
2007-10-26,5094.77,6.66,6.19,4.9
2007-10-29,5195.68,6.78,6.24,4.91
2007-10-30,5285.19,6.83,6.34,5.04
2007-10-31,5391.91,6.83,6.51,5.18
2007-11-01,5301.56,6.78,6.34,5.01
2007-11-02,5177.11,6.61,6.18,4.88
2007-11-05,5096.9,6.43,6.19,4.97
2007-11-06,5070.98,6.33,6.21,5.02
2007-11-07,5094.6,6.41,6.21,4.96
2007-11-08,4856.55,6.09,5.96,4.72
2007-11-09,4804.02,6.07,5.87,4.72
2007-11-12,4743.94,5.94,5.78,4.64
2007-11-13,4717.24,5.89,5.78,4.66
2007-11-14,4909.65,6.18,5.99,4.81
2007-11-15,4847.94,6.12,5.91,4.74
2007-11-16,4792.52,6.06,5.89,4.76
2007-11-19,4802.79,6.67,6.0,4.91
2007-11-20,4873.52,6.68,6.09,5.01
2007-11-21,4804.23,6.55,5.99,4.94
2007-11-22,4587.69,6.25,5.72,4.72
2007-11-23,4669.86,6.32,5.82,4.78
2007-11-26,4617.29,6.23,5.77,4.74
2007-11-27,4539.06,6.1,5.71,4.68
2007-11-28,4483.99,6.01,5.65,4.63
2007-11-29,4657.04,6.28,5.8,4.77
2007-11-30,4562.4,6.11,5.7,4.71
2007-12-03,4599.91,6.12,5.74,4.78
2007-12-04,4648.93,6.18,5.78,4.83
2007-12-05,4772.06,6.35,5.9,4.91
2007-12-06,4779.89,6.34,5.92,4.89
2007-12-07,4849.72,6.41,6.01,4.98
2007-12-10,4947.39,6.49,6.19,5.11
2007-12-11,4963.34,6.5,6.25,5.16
2007-12-12,4916.81,6.4,6.25,5.18
2007-12-13,4736.43,6.22,6.04,4.99
2007-12-14,4829.69,6.28,6.18,5.12
2007-12-17,4737.63,6.11,6.16,5.09
2007-12-18,4708.18,6.06,6.1,5.08
2007-12-19,4819.51,6.2,6.23,5.18
2007-12-20,4902.11,6.31,6.3,5.22
2007-12-21,4967.33,6.39,6.4,5.27
2007-12-24,5066.51,6.54,6.52,5.38
2007-12-25,5083.08,6.5,6.57,5.44
2007-12-26,5141.34,6.54,6.68,5.58
2007-12-27,5231.87,6.64,6.76,5.63
2007-12-28,5205.74,6.58,6.74,5.66
2008-01-02,5278.92,6.57,6.97,5.84
2008-01-03,5329.96,6.62,7.1,5.95
2008-01-04,5380.78,6.69,7.14,5.92
2008-01-07,5459.6,6.71,7.25,6.08
2008-01-08,5406.77,6.71,7.07,5.9
2008-01-09,5505.88,6.78,7.25,6.04
2008-01-10,5557.09,6.81,7.3,6.07
2008-01-11,5577.2,6.85,7.28,5.98
2008-01-14,5616.75,6.86,7.36,6.08
2008-01-15,5597.5,6.79,7.38,6.13
2008-01-16,5432.36,6.59,7.25,6.02
2008-01-17,5293.28,6.41,7.06,5.85
2008-01-18,5341.16,6.45,7.12,5.93
2008-01-21,5084.98,6.11,6.81,5.62
2008-01-22,4688.1,5.67,6.25,5.11
2008-01-23,4913.08,5.85,6.57,5.41
2008-01-24,4988.54,5.86,6.75,5.59
2008-01-25,5031.21,5.91,6.76,5.59
2008-01-28,4686.91,5.48,6.27,5.11
2008-01-29,4731.1,5.52,6.36,5.26
2008-01-30,4692.88,5.47,6.36,5.28
2008-01-31,4583.53,5.42,6.13,5.06
2008-02-01,4501.31,5.35,5.89,4.84
2008-02-04,4872.52,5.79,6.35,5.22
2008-02-05,4854.67,5.7,6.35,5.24
2008-02-13,4767.39,5.57,6.29,5.22
2008-02-14,4837.98,5.64,6.39,5.29
2008-02-15,4780.94,5.57,6.35,5.27
2008-02-18,4890.52,5.66,6.52,5.4
2008-02-19,4994.95,5.78,6.61,5.52
2008-02-20,4898.79,5.66,6.55,5.42
2008-02-21,4887.4,5.6,6.6,5.52
2008-02-22,4726.05,5.41,6.44,5.38
2008-02-25,4550.38,5.19,6.21,5.18
2008-02-26,4546.91,5.23,6.18,5.19
2008-02-27,4666.5,5.36,6.32,5.29
2008-02-28,4655.41,5.31,6.32,5.31
2008-02-29,4710.78,5.37,6.39,5.38
2008-03-03,4837.49,5.48,6.6,5.55
2008-03-04,4737.37,5.34,6.53,5.53
2008-03-05,4709.24,5.28,6.51,5.54
2008-03-06,4754.87,5.36,6.54,5.54
2008-03-07,4682.51,5.29,6.42,5.44
2008-03-10,4499.18,5.09,6.19,5.23
2008-03-11,4521.21,5.11,6.24,5.26
2008-03-12,4390.25,4.99,6.07,5.11
2008-03-13,4263.02,4.86,5.84,4.9
2008-03-14,4225.52,4.85,5.8,4.86
2008-03-17,3998.72,4.66,5.37,4.48
2008-03-18,3774.53,4.46,4.99,4.21
2008-03-19,3912.31,4.57,5.19,4.37
2008-03-20,4036.77,4.61,5.38,4.55
2008-03-21,4077.19,4.6,5.44,4.63
2008-03-24,3917.61,4.39,5.29,4.47
2008-03-25,3966.69,4.41,5.35,4.5
2008-03-26,3970.03,4.36,5.32,4.49
2008-03-27,3791.77,4.13,5.05,4.26
2008-03-28,3949.03,4.33,5.18,4.37
2008-03-31,3807.59,4.21,4.96,4.14
2008-04-01,3573.4,4.03,4.58,3.78
2008-04-02,3502.33,4.05,4.36,3.59
2008-04-03,3600.9,4.17,4.46,3.67
2008-04-07,3802.4,4.35,4.74,3.9
2008-04-08,3856.09,4.37,4.84,3.97
2008-04-09,3652.9,4.13,4.57,3.74
2008-04-10,3727.81,4.19,4.69,3.85
2008-04-11,3763.0,4.22,4.75,3.89
2008-04-14,3516.39,3.97,4.44,3.62
2008-04-15,3577.8,4.03,4.56,3.75
2008-04-16,3489.34,3.96,4.45,3.65
2008-04-17,3379.92,3.87,4.3,3.5
2008-04-18,3254.09,3.71,4.1,3.31
2008-04-21,3245.13,3.73,4.04,3.31
2008-04-22,3256.98,3.77,3.97,3.22
2008-04-23,3409.83,3.93,4.14,3.37
2008-04-24,3725.79,4.29,4.5,3.7
2008-04-25,3755.09,4.26,4.54,3.75
2008-04-28,3692.09,4.16,4.49,3.72
2008-04-29,3735.56,4.17,4.51,3.76
2008-04-30,3907.6,4.35,4.71,3.89
2008-05-05,4012.0,4.43,4.88,4.02
2008-05-06,3973.97,4.39,4.86,4.0
2008-05-07,3789.48,4.21,4.65,3.8
2008-05-08,3898.92,4.29,4.8,3.96
2008-05-09,3863.43,4.24,4.8,3.94
2008-05-12,3901.45,4.26,4.88,4.03
2008-05-13,3862.33,4.19,4.87,3.99
2008-05-14,3977.75,4.31,4.99,4.13
2008-05-15,3948.28,4.29,4.95,4.11
2008-05-16,3926.21,4.27,4.9,4.04
2008-05-19,3908.73,4.24,4.89,4.06
2008-05-20,3696.1,4.05,4.6,3.8
2008-05-21,3772.49,4.17,4.7,3.89
2008-05-22,3709.01,4.1,4.64,3.8
2008-05-23,3671.87,4.08,4.58,3.74
2008-05-26,3560.33,3.96,4.46,3.65
2008-05-27,3576.67,3.97,4.48,3.66
2008-05-28,3676.51,4.06,4.6,3.76
2008-05-29,3581.51,4.02,4.48,3.67
2008-05-30,3606.5,4.05,4.5,3.7
2008-06-02,3624.73,4.08,4.53,3.71
2008-06-03,3611.98,4.06,4.51,3.71
2008-06-04,3545.49,3.98,4.43,3.67
2008-06-05,3508.52,3.96,4.38,3.65
2008-06-06,3485.04,3.94,4.33,3.6
2008-06-10,3197.55,3.63,3.97,3.28
2008-06-11,3127.73,3.57,3.87,3.18
2008-06-12,3078.28,3.5,3.82,3.16
2008-06-13,2963.7,3.4,3.66,3.04
2008-06-16,2928.39,3.41,3.58,2.99
2008-06-17,2803.34,3.32,3.39,2.8
2008-06-18,2953.03,3.52,3.58,2.96
2008-06-19,2730.36,3.29,3.3,2.69
2008-06-20,2802.93,3.39,3.38,2.74
2008-06-23,2746.69,3.31,3.32,2.71
2008-06-24,2813.83,3.36,3.42,2.8
2008-06-25,2939.44,3.49,3.6,2.95
2008-06-26,2956.09,3.49,3.64,3.0
2008-06-27,2782.99,3.32,3.41,2.76
2008-06-30,2768.77,3.3,3.42,2.79
2008-07-01,2685.27,3.2,3.41,2.76
2008-07-02,2695.58,3.18,3.45,2.8
2008-07-03,2769.98,3.24,3.6,2.93
2008-07-04,2755.11,3.21,3.59,2.93
2008-07-07,2897.23,3.35,3.77,3.12
2008-07-08,2921.86,3.38,3.82,3.14
2008-07-09,3028.07,3.51,3.93,3.24
2008-07-10,2980.56,3.46,3.85,3.16
2008-07-11,2960.63,3.43,3.82,3.14
2008-07-14,2991.53,3.45,3.88,3.23
2008-07-15,2876.09,3.33,3.76,3.09
2008-07-16,2759.57,3.24,3.58,2.91
2008-07-17,2731.78,3.22,3.54,2.91
2008-07-18,2828.22,3.33,3.65,3.01
2008-07-21,2928.55,3.43,3.8,3.14
2008-07-22,2925.71,3.41,3.8,3.17
2008-07-23,2903.3,3.4,3.76,3.14
2008-07-24,2993.18,3.49,3.85,3.25
2008-07-25,2957.34,3.44,3.82,3.24
2008-07-28,2983.23,3.48,3.86,3.26
2008-07-29,2926.4,3.42,3.78,3.19
2008-07-30,2906.18,3.4,3.75,3.15
2008-07-31,2820.42,3.33,3.62,3.06
2008-08-01,2857.88,3.36,3.67,3.11
2008-08-04,2789.69,3.29,3.59,3.03
2008-08-05,2715.79,3.22,3.47,2.91
2008-08-06,2731.76,3.26,3.48,2.91
2008-08-07,2734.73,3.27,3.49,2.92
2008-08-08,2590.26,3.12,3.26,2.67
2008-08-11,2443.04,2.96,3.02,2.45
2008-08-12,2425.95,2.95,2.97,2.42
2008-08-13,2426.13,2.93,2.98,2.42
2008-08-14,2427.53,2.92,2.99,2.42
2008-08-15,2428.74,2.93,2.97,2.43
2008-08-18,2285.69,2.78,2.76,2.23
2008-08-19,2320.95,2.81,2.8,2.27
2008-08-20,2505.47,3.02,3.02,2.46
2008-08-21,2417.25,2.9,2.91,2.36
2008-08-22,2376.66,2.86,2.85,2.33
2008-08-25,2371.49,2.85,2.83,2.32
2008-08-26,2291.01,2.79,2.69,2.19
2008-08-27,2284.65,2.77,2.67,2.19
2008-08-28,2292.77,2.78,2.66,2.19
2008-08-29,2350.94,2.82,2.74,2.26
2008-09-01,2271.99,2.73,2.65,2.18
2008-09-02,2256.45,2.7,2.65,2.21
2008-09-03,2222.04,2.67,2.63,2.23
2008-09-04,2229.64,2.67,2.65,2.24
2008-09-05,2154.86,2.58,2.53,2.11
2008-09-08,2088.0,2.52,2.42,2.01
2008-09-09,2101.52,2.52,2.44,2.03
2008-09-10,2107.78,2.53,2.46,2.05
2008-09-11,2044.01,2.44,2.41,2.01
2008-09-12,2049.41,2.44,2.42,2.02
2008-09-16,1979.45,2.32,2.36,1.95
2008-09-17,1915.54,2.24,2.32,1.9
2008-09-18,1877.95,2.2,2.26,1.86
2008-09-19,2055.42,2.42,2.48,2.04
2008-09-22,2180.8,2.61,2.6,2.14
2008-09-23,2086.07,2.57,2.45,2.01
2008-09-24,2107.56,2.58,2.5,2.04
2008-09-25,2184.29,2.68,2.57,2.11
2008-09-26,2199.72,2.68,2.58,2.11
2008-10-06,2092.58,2.54,2.47,2.02
2008-10-07,2070.32,2.52,2.46,2.0
2008-10-08,1997.41,2.44,2.39,1.95
2008-10-09,1970.46,2.41,2.36,1.92
2008-10-10,1874.07,2.33,2.22,1.8
2008-10-13,1943.11,2.42,2.26,1.84
2008-10-14,1891.58,2.36,2.2,1.79
2008-10-15,1873.69,2.33,2.18,1.77
2008-10-16,1779.38,2.23,2.06,1.68
2008-10-17,1793.54,2.25,2.09,1.69
2008-10-20,1855.71,2.3,2.15,1.75
2008-10-21,1842.85,2.28,2.15,1.74
2008-10-22,1798.13,2.21,2.1,1.71
2008-10-23,1802.88,2.18,2.12,1.73
2008-10-24,1755.84,2.13,2.08,1.7
2008-10-27,1628.24,2.0,1.92,1.55
2008-10-28,1676.08,2.04,1.95,1.59
2008-10-29,1625.4,1.98,1.91,1.53
2008-10-30,1659.15,1.99,1.92,1.54
2008-10-31,1626.67,1.95,1.88,1.52
2008-11-03,1614.19,1.95,1.85,1.49
2008-11-04,1588.56,1.93,1.82,1.46
2008-11-05,1648.8,2.0,1.88,1.51
2008-11-06,1610.58,1.95,1.84,1.48
2008-11-07,1637.66,1.98,1.87,1.52
2008-11-10,1758.5,2.12,2.0,1.65
2008-11-11,1739.79,2.09,1.98,1.63
2008-11-12,1764.28,2.11,2.02,1.68
2008-11-13,1837.45,2.18,2.12,1.75
2008-11-14,1909.05,2.25,2.22,1.84
2008-11-17,1961.91,2.3,2.32,1.94
2008-11-18,1816.9,2.15,2.16,1.77
2008-11-19,1932.1,2.28,2.3,1.9
2008-11-20,1916.65,2.24,2.3,1.91
2008-11-21,1901.84,2.23,2.27,1.88
2008-11-24,1820.46,2.15,2.18,1.79
2008-11-25,1814.84,2.14,2.17,1.78
2008-11-26,1823.54,2.15,2.17,1.78
2008-11-27,1850.2,2.17,2.2,1.81
2008-11-28,1814.2,2.12,2.18,1.78
2008-12-01,1856.99,2.14,2.26,1.86
2008-12-02,1868.14,2.13,2.29,1.9
2008-12-03,1951.06,2.22,2.38,1.99
2008-12-04,1974.46,2.27,2.39,1.97
2008-12-05,2010.61,2.28,2.44,2.03
2008-12-08,2093.69,2.36,2.54,2.11
2008-12-09,2039.68,2.3,2.48,2.06
2008-12-10,2095.81,2.35,2.55,2.12
2008-12-11,2042.51,2.29,2.48,2.06
2008-12-12,1955.53,2.2,2.39,1.98
2008-12-15,1975.37,2.21,2.42,1.99
2008-12-16,1998.19,2.23,2.46,2.02
2008-12-17,2008.95,2.23,2.48,2.05
2008-12-18,2051.27,2.27,2.53,2.08
2008-12-19,2060.76,2.27,2.55,2.1
2008-12-22,2033.2,2.23,2.55,2.09
2008-12-23,1927.44,2.13,2.4,1.95
2008-12-24,1893.34,2.1,2.35,1.91
2008-12-25,1879.14,2.09,2.34,1.89
2008-12-26,1868.33,2.08,2.32,1.87
2008-12-29,1862.74,2.07,2.32,1.86
2008-12-30,1843.25,2.05,2.3,1.86
2008-12-31,1824.4,2.04,2.25,1.82
2009-01-05,1892.05,2.12,2.4,1.94
2009-01-06,1953.61,2.19,2.48,2.03
2009-01-07,1946.88,2.17,2.49,2.04
2009-01-08,1902.26,2.11,2.44,1.98
2009-01-09,1937.21,2.14,2.5,2.02
2009-01-12,1944.89,2.14,2.52,2.06
2009-01-13,1898.54,2.1,2.45,2.01
2009-01-14,1976.74,2.17,2.54,2.08
2009-01-15,1980.5,2.16,2.57,2.12
2009-01-16,2011.5,2.2,2.6,2.12
2009-01-19,2028.69,2.24,2.59,2.13
2009-01-20,2043.1,2.25,2.61,2.14
2009-01-21,2040.86,2.24,2.61,2.15
2009-01-22,2066.57,2.26,2.65,2.18
2009-01-23,2053.57,2.24,2.63,2.16
2009-02-02,2086.3,2.26,2.7,2.26
2009-02-03,2139.8,2.31,2.78,2.32
2009-02-04,2196.14,2.37,2.84,2.35
2009-02-05,2176.26,2.36,2.8,2.34
2009-02-06,2266.15,2.45,2.92,2.42
2009-02-09,2330.04,2.5,3.02,2.52
2009-02-10,2368.35,2.55,3.1,2.59
2009-02-11,2372.78,2.54,3.1,2.61
2009-02-12,2372.24,2.52,3.14,2.63
2009-02-13,2455.38,2.61,3.25,2.72
2009-02-16,2515.31,2.68,3.31,2.79
2009-02-17,2431.54,2.6,3.19,2.66
2009-02-18,2323.83,2.48,3.07,2.57
2009-02-19,2352.39,2.5,3.13,2.63
2009-02-20,2406.31,2.53,3.22,2.72
2009-02-23,2477.4,2.58,3.33,2.81
2009-02-24,2368.05,2.47,3.19,2.67
2009-02-25,2373.23,2.47,3.19,2.7
2009-02-26,2243.62,2.38,2.98,2.52
2009-02-27,2174.13,2.34,2.82,2.35
2009-03-02,2205.38,2.35,2.88,2.41
2009-03-03,2191.5,2.32,2.89,2.41
2009-03-04,2334.83,2.46,3.06,2.57
2009-03-05,2354.5,2.49,3.08,2.6
2009-03-06,2336.37,2.46,3.06,2.59
2009-03-09,2246.63,2.38,2.93,2.47
2009-03-10,2289.79,2.42,3.0,2.52
2009-03-11,2270.81,2.39,2.98,2.51
2009-03-12,2268.98,2.39,2.98,2.5
2009-03-13,2255.45,2.38,2.95,2.47
2009-03-16,2290.77,2.41,2.99,2.51
2009-03-17,2373.86,2.49,3.1,2.62
2009-03-18,2388.79,2.49,3.14,2.64
2009-03-19,2440.7,2.53,3.21,2.73
2009-03-20,2436.0,2.55,3.21,2.73
2009-03-23,2495.05,2.6,3.28,2.77
2009-03-24,2509.07,2.61,3.3,2.8
2009-03-25,2453.43,2.55,3.22,2.73
2009-03-26,2529.09,2.59,3.33,2.82
2009-03-27,2549.09,2.61,3.35,2.83
2009-03-30,2538.61,2.58,3.35,2.83
2009-03-31,2563.17,2.59,3.39,2.86
2009-04-01,2604.83,2.62,3.44,2.93
2009-04-02,2627.85,2.65,3.45,2.96
2009-04-03,2617.06,2.65,3.41,2.91
2009-04-07,2628.83,2.67,3.44,2.94
2009-04-08,2531.4,2.57,3.32,2.82
2009-04-09,2571.21,2.6,3.38,2.87
2009-04-10,2651.54,2.67,3.5,2.98
2009-04-13,2708.1,2.74,3.56,3.03
2009-04-14,2733.82,2.76,3.6,3.08
2009-04-15,2750.48,2.77,3.64,3.11
2009-04-16,2753.56,2.76,3.67,3.13
2009-04-17,2716.82,2.72,3.56,3.05
2009-04-20,2778.98,2.78,3.64,3.17
2009-04-21,2753.14,2.75,3.62,3.14
2009-04-22,2642.64,2.66,3.43,2.99
2009-04-23,2659.72,2.67,3.46,3.02
2009-04-24,2638.8,2.65,3.43,3.02
2009-04-27,2567.93,2.6,3.3,2.85
2009-04-28,2580.6,2.57,3.32,2.87
2009-04-29,2665.32,2.62,3.41,2.99
2009-04-30,2688.26,2.63,3.46,3.0
2009-05-04,2781.23,2.72,3.58,3.11
2009-05-05,2797.25,2.72,3.61,3.14
2009-05-06,2836.03,2.75,3.66,3.17
2009-05-07,2833.44,2.76,3.64,3.17
2009-05-08,2853.98,2.79,3.65,3.18
2009-05-11,2779.21,2.74,3.49,3.06
2009-05-12,2844.65,2.78,3.58,3.14
2009-05-13,2869.19,2.83,3.6,3.18
2009-05-14,2854.54,2.8,3.61,3.17
2009-05-15,2862.03,2.81,3.64,3.17
2009-05-18,2878.38,2.81,3.66,3.2
2009-05-19,2907.69,2.84,3.71,3.23
2009-05-20,2882.3,2.81,3.69,3.2
2009-05-21,2820.79,2.77,3.62,3.13
2009-05-22,2814.72,2.76,3.62,3.15
2009-05-25,2827.6,2.77,3.65,3.15
2009-05-26,2802.0,2.74,3.64,3.15
2009-05-27,2834.19,2.8,3.65,3.17
2009-06-01,2923.53,2.91,3.73,3.25
2009-06-02,2933.1,2.91,3.75,3.27
2009-06-03,2997.36,2.97,3.79,3.3
2009-06-04,3007.96,2.99,3.78,3.28
2009-06-05,2992.55,2.97,3.77,3.27
